,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
34,34,dtls1_process_out_of_seq_message_ssl%d1_both_d0a4b7d1a2948fce38515b8d862f43e7ba0ebf74_CVE-2014-3507,92,22.0,1492,193.0,11,56,5,10,3,14,28,16,13,5,0,0,244.2,2.139047619047619,19.8,9.280952380952384,9.280952380952384,True,ssl/d1_both.c,dtls1_process_out_of_seq_message,32,38,22,152,351,2014
35,35,ssl3_send_client_key_exchange_ssl%s3_clnt_8011cd56e39a433b1837465259a9bd24a38727fb_CVE-2014-3470,781,79.0,3374,491.0,44,174,4,12,1,87,17,183,186,4,0,0,31.0,0.075,7.0,1.0750000000000002,1.0750000000000002,True,ssl/s3_clnt.c,ssl3_send_client_key_exchange,94,191,490,2269,2,2014
36,36,dtls1_reassemble_fragment_ssl%d1_both_1632ef744872edc2aa2a53d487d3e79c965a4ad3_CVE-2014-0195,109,17.0,1608,201.0,5,49,2,8,3,16,30,14,4,9,0,0,25.0,0.0,10.5,0.6842105263157895,0.6842105263157895,True,ssl/d1_both.c,dtls1_reassemble_fragment,4,100,1,8,1,2014
37,37,ssl_parse_clienthello_use_srtp_ext_ssl%d1_srtp_2b0532f3984324ebe1236a63d15893792384328d_CVE-2014-3513,110,11.0,494,48.0,3,5,2,4,4,8,10,22,3,0,0,0,52.5,0.15,6.0,1.2,1.2,True,ssl/d1_srtp.c,ssl_parse_clienthello_use_srtp_ext,0,63,5,23,351,2014
38,38,ssl3_read_bytes_ssl%s3_pkt_bc8923b1ec9c467755cd86f7848c50ee8812e441_CVE-2014-0224,508,111.0,1548,266.0,19,114,3,14,5,36,11,142,128,2,0,0,22.0,0.0,2.0,0.3333333333333333,0.3333333333333333,True,ssl/s3_pkt.c,ssl3_read_bytes,34,260,490,2269,9,2014
39,39,ssl3_send_client_key_exchange_ssl%s3_clnt_17160033765480453be0a41335fa6b833691c049_CVE-2014-3510,812,88.0,3620,541.0,52,217,6,17,1,104,18,183,193,3,0,0,34.0,0.06082251082251081,18.166666666666668,0.7902597402597403,0.7902597402597403,True,ssl/s3_clnt.c,ssl3_send_client_key_exchange,94,191,490,2269,2,2014
40,40,ec_GF2m_montgomery_point_multiply_crypto%ec%ec2_mult_2198be3483259de374f91e57d247d0fc667aef29_CVE-2014-0076,120,26.0,386,97.0,7,14,3,6,5,9,7,25,46,0,0,0,38.66666666666666,0.6666666666666666,2.333333333333333,2.0,2.0,True,crypto/ec/ec2_mult.c,ec_GF2m_montgomery_point_multiply,6,10,26,32,136,2014
41,41,ssl_parse_clienthello_tlsext_ssl%t1_lib_2b0532f3984324ebe1236a63d15893792384328d_CVE-2014-3513,475,88.0,2735,462.0,46,133,5,15,5,33,29,69,269,1,0,0,47.2,0.52,7.4,1.5,1.5,True,ssl/t1_lib.c,ssl_parse_clienthello_tlsext,43,101,21,107,136,2014
42,42,ssl3_get_server_hello_ssl%s3_clnt_bc8923b1ec9c467755cd86f7848c50ee8812e441_CVE-2014-0224,269,44.0,3372,491.0,41,173,4,12,1,12,17,66,54,2,0,0,31.5,0.5,3.0,2.3,2.3,True,ssl/s3_clnt.c,ssl3_get_server_hello,22,30,490,2269,9,2014
43,43,ssl_add_clienthello_tlsext_ssl%t1_lib_2b0532f3984324ebe1236a63d15893792384328d_CVE-2014-3513,364,66.0,2735,462.0,47,133,7,15,3,40,29,85,87,11,0,0,66.0,0.7377846790890269,20.428571428571427,2.1109730848861283,2.1109730848861283,True,ssl/t1_lib.c,ssl_add_clienthello_tlsext,56,60,20,107,1,2014
44,44,ssl_add_serverhello_tlsext_ssl%t1_lib_2b0532f3984324ebe1236a63d15893792384328d_CVE-2014-3513,200,40.0,2735,462.0,30,133,7,15,3,22,29,22,52,7,0,0,66.0,0.7377846790890269,20.428571428571427,2.1109730848861283,2.1109730848861283,True,ssl/t1_lib.c,ssl_add_serverhello_tlsext,34,69,21,81,2,2014
45,45,ssl3_get_server_hello_ssl%s3_clnt_83764a989dcc87fbea337da5f8f86806fe767b7e_CVE-2014-5139,271,44.0,3390,493.0,44,178,4,13,1,12,17,66,54,2,0,0,31.5,0.5,3.0,2.3,2.3,True,ssl/s3_clnt.c,ssl3_get_server_hello,22,30,490,2269,9,2014
46,46,ssl_parse_serverhello_tlsext_ssl%t1_lib_2b0532f3984324ebe1236a63d15893792384328d_CVE-2014-3513,262,54.0,2735,462.0,35,133,5,15,5,21,29,33,168,0,0,0,60.8,0.7033333333333334,15.4,2.2266666666666666,2.2266666666666666,True,ssl/t1_lib.c,ssl_parse_serverhello_tlsext,42,57,53,61,136,2014
47,47,ssl3_get_key_exchange_ssl%s3_clnt_b15f8769644b00ef7283521593360b7b2135cb63_CVE-2014-3572,697,99.0,3714,549.0,39,236,7,22,1,46,17,93,61,4,0,0,37.285714285714285,0.11273115306728752,38.285714285714285,0.9810069482338388,0.9810069482338388,True,ssl/s3_clnt.c,ssl3_get_key_exchange,133,158,490,2269,1,2014
