,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
24,24,dissect_amqp_0_10_struct_fragment_properties_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,47,4.0,13651,981.0,10,78,3,18,0,0,0,8,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_fragment_properties,4,39,1,221,752,2014
25,25,dissect_amqp_0_10_struct_file_properties_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,124,11.0,13651,981.0,13,78,3,18,0,0,0,29,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_file_properties,9,110,291,1101,752,2014
26,26,dissect_amqp_0_10_struct_queue_query_result_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,88,7.0,13651,981.0,13,78,3,18,0,0,0,13,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_queue_query_result,9,85,291,1101,752,2014
27,27,dissect_spdu_epan%dissectors%packet-ses_433a444d148f86f2562f804d25a57d00dc277cc0_CVE-2014-6428,184,28.0,2024,154.0,24,65,9,18,0,0,0,31,0,0,,,38.444444444444436,1.2663909207012656,8.777777777777779,10.822361546499476,10.822361546499476,True,epan/dissectors/packet-ses.c,dissect_spdu,22,56,632,1850,6,2014
28,28,srtp_add_address_epan%dissectors%packet-rtp_30ba425e7e95f7b61b3a3e5ff0c46e4be9d3d8d7_CVE-2014-2907,97,9.0,3345,234.0,25,147,9,24,0,0,0,34,0,0,,,36.22222222222222,1.225841750841751,6.666666666666668,10.723063973063974,10.723063973063974,True,epan/dissectors/packet-rtp.c,srtp_add_address,14,75,39,154,32,2014
29,29,dissect_amqp_0_10_struct_delivery_properties_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,136,11.0,13651,981.0,11,78,3,18,0,0,0,32,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_delivery_properties,11,112,226,624,752,2014
30,30,SnifferDecompress_wiretap%ngsniffer_47c592938ba9f0caeacc4c2ccadb370e72f293a2_CVE-2014-6429,214,19.0,2795,307.0,5,183,2,19,0,0,0,120,0,0,,,42.0,0.22666666666666666,14.0,0.1,0.1,True,wiretap/ngsniffer.c,SnifferDecompress,176,177,22,61,518,2014
31,31,dissect_amqp_0_10_struct_exchange_query_result_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,63,4.0,13651,981.0,13,78,3,18,0,0,0,8,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_exchange_query_result,5,59,291,1101,752,2014
32,32,dissect_amqp_0_10_xid_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,2255,6.0,13651,981.0,2,78,1,18,0,0,0,28,0,0,,,51.0,0.3333333333333333,3.0,0.0,0.0,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_xid,4,45,291,1101,1291,2014
33,33,dissect_amqp_0_10_struct_message_properties_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,160,15.0,13651,981.0,13,78,3,18,0,0,0,38,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_message_properties,13,137,291,1101,752,2014
34,34,rlc_decode_li_epan%dissectors%packet-rlc_ba6eb5c72ffe82ca0e51c7083240975a5b118ad2_CVE-2014-5164,186,32.0,3034,456.0,16,91,3,15,0,0,0,68,0,0,,,1.0,0.06666666666666668,2.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-rlc.c,rlc_decode_li,94,144,4,68,706,2014
35,35,dissect_amqp_0_10_struct_stream_properties_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,85,8.0,13651,981.0,13,78,3,18,0,0,0,17,0,0,,,18.0,0.17777777777777778,3.0,0.06666666666666668,0.06666666666666668,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_struct_stream_properties,7,78,291,1101,752,2014
36,36,dissect_amqp_0_10_queue_epan%dissectors%packet-amqp_8f62bb7cce5a82baa543b14800fd7c12548b497a_CVE-2014-8711,2198,21.0,13651,981.0,5,78,1,18,0,0,0,37,0,0,,,51.0,0.3333333333333333,3.0,0.0,0.0,True,epan/dissectors/packet-amqp.c,dissect_amqp_0_10_queue,19,159,291,1101,752,2014
