,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com
4852,destroy_ctx_PKCS12_crypto%store%loader_file,8,1.0,1440,229.0,2,32,1,6,1,0,40,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,destroy_ctx_PKCS12,0,7,1,3,1100
4853,SipHash_Init_crypto%siphash%siphash,33,8.0,260,44.0,2,7,2,5,4,8,7,3,3,0,0,0,31.5,0.15,13.0,0.05,0.05,False,crypto/siphash/siphash.c,SipHash_Init,3,33,6,25,65
4854,OSSL_STORE_SEARCH_get0_name_crypto%store%store_lib,5,1.0,681,117.0,1,13,1,3,1,0,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_SEARCH_get0_name,0,4,2,14,1100
4855,RSA_verify_ASN1_OCTET_STRING_crypto%rsa%rsa_saos,45,7.0,95,11.0,15,22,5,9,6,8,2,0,5,6,0,0,59.8,0.2387227866473149,19.6,0.730188679245283,0.730188679245283,False,crypto/rsa/rsa_saos.c,RSA_verify_ASN1_OCTET_STRING,5,39,848,7132,43
4856,RC5_32_encrypt_crypto%rc5%rc5_enc,40,3.0,160,16.0,3,8,1,8,2,3,3,3,3,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/rc5/rc5_enc.c,RC5_32_encrypt,1,32,848,7132,196
4857,RSA_meth_set_bn_mod_exp_crypto%rsa%rsa_meth,12,1.0,287,39.0,1,11,1,7,2,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/rsa/rsa_meth.c,RSA_meth_set_bn_mod_exp,0,11,2,40,1100
4858,OSSL_STORE_INFO_new_CERT_crypto%store%store_lib,10,2.0,681,117.0,1,13,1,3,1,5,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_new_CERT,0,9,7,52,1100
4859,CRYPTO_THREAD_write_lock_crypto%threads_none,7,2.0,136,23.0,2,13,2,9,1,0,14,0,1,1,0,0,88.5,2.3166666666666664,14.0,9.088888888888887,9.088888888888887,False,crypto/threads_none.c,CRYPTO_THREAD_write_lock,0,5,4,51,25
4860,file_load_try_repeat_crypto%store%loader_file,24,3.0,1440,229.0,5,32,1,6,3,5,40,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,file_load_try_repeat,8,11,2,11,1100
4861,rsa_pub_encode_crypto%rsa%rsa_ameth,20,4.0,1105,251.0,5,89,2,14,2,6,38,0,3,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/rsa/rsa_ameth.c,rsa_pub_encode,13,14,848,7132,950
4862,RSA_new_method_crypto%rsa%rsa_lib,55,10.0,606,125.0,31,101,9,20,1,4,37,0,4,0,0,0,49.22222222222222,0.9883742576890542,15.444444444444445,2.3751210661174245,2.3751210661174245,False,crypto/rsa/rsa_lib.c,RSA_new_method,19,59,848,7132,10
4863,OSSL_STORE_SEARCH_free_crypto%store%store_lib,5,1.0,681,117.0,1,13,1,3,1,0,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_SEARCH_free,0,4,2,14,1100
4864,sm2_ciphertext_size_crypto%sm2%sm2_crypt,26,3.0,393,70.0,6,17,4,6,4,10,6,8,0,0,0,0,43.5,2.564089184060721,14.75,9.564895635673624,9.564895635673624,False,crypto/sm2/sm2_crypt.c,sm2_ciphertext_size,2,8,5,32,1
4865,OSSL_STORE_INFO_get0_NAME_crypto%store%store_lib,7,2.0,681,117.0,1,13,1,3,1,0,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_get0_NAME,0,6,7,52,1100
4866,siphash_free_crypto%siphash%siphash_meth,5,1.0,139,19.0,1,2,1,1,1,0,12,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/siphash/siphash_meth.c,siphash_free,0,4,2,12,1100
4867,SRP_create_verifier_BN_crypto%srp%srp_vfy,52,16.0,746,149.0,9,46,3,12,6,13,20,0,13,0,0,0,85.0,0.6594017094017094,27.66666666666667,2.0444444444444443,2.0444444444444443,False,crypto/srp/srp_vfy.c,SRP_create_verifier_BN,33,47,848,7132,379
4868,OSSL_STORE_register_loader_crypto%store%store_register,7,2.0,297,48.0,1,13,1,5,1,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_register.c,OSSL_STORE_register_loader,0,6,7,52,1100
4869,srp_Calc_xy_crypto%srp%srp_lib,23,9.0,286,95.0,9,31,3,11,3,12,12,0,10,0,0,0,55.66666666666666,0.2,10.666666666666666,0.8333333333333334,0.8333333333333334,False,crypto/srp/srp_lib.c,srp_Calc_xy,0,9,1,3,2775
4870,SHA512_Update_crypto%sha%sha512,48,10.0,765,46.0,14,45,3,10,3,15,16,0,14,6,0,0,63.0,0.9205128205128204,9.0,2.466666666666667,2.466666666666667,False,crypto/sha/sha512.c,SHA512_Update,47,49,848,7132,442
4871,SEED_cbc_encrypt_crypto%seed%seed_cbc,12,2.0,23,2.0,3,7,3,6,6,0,1,0,1,2,0,0,42.333333333333336,0.7666666666666666,5.0,2.1333333333333333,2.1333333333333333,False,crypto/seed/seed_cbc.c,SEED_cbc_encrypt,8,75,848,7132,815
4872,OPENSSL_sk_shift_crypto%stack%stack,7,3.0,413,102.0,7,74,4,17,1,0,29,0,2,0,0,0,48.75,1.4403846153846154,7.0,1.85,1.85,False,crypto/stack/stack.c,OPENSSL_sk_shift,2,3,11,95,101
4873,CRYPTO_THREAD_compare_id_crypto%threads_none,5,1.0,136,23.0,1,13,1,9,2,0,14,0,0,0,0,0,119.0,4.333333333333333,18.0,16.77777777777778,16.77777777777778,False,crypto/threads_none.c,CRYPTO_THREAD_compare_id,0,4,4,51,25
4874,TS_RESP_set_genTime_with_precision_crypto%ts%ts_rsp_sign,69,9.0,1057,214.0,8,40,4,14,4,15,38,22,5,1,0,0,43.25,0.4403846153846154,6.5,0.85,0.85,False,crypto/ts/ts_rsp_sign.c,TS_RESP_set_genTime_with_precision,3,74,848,7132,1
4875,rsa_sig_print_crypto%rsa%rsa_ameth,19,6.0,1105,251.0,13,89,3,14,5,5,38,0,6,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,crypto/rsa/rsa_ameth.c,rsa_sig_print,20,20,848,7132,442
4876,ERR_load_OSSL_STORE_strings_crypto%store%store_err,11,2.0,146,2.0,1,16,1,1,0,0,1,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_err.c,ERR_load_OSSL_STORE_strings,0,10,7,52,1100
4877,OSSL_STORE_INFO_new_CRL_crypto%store%store_lib,10,2.0,681,117.0,1,13,1,3,1,5,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_new_CRL,0,9,7,52,1100
4878,RAND_load_file_crypto%rand%randfile,102,16.0,314,40.0,42,107,9,18,2,8,3,22,7,2,0,0,38.77777777777778,0.3540598290598291,7.222222222222222,0.9444444444444444,0.9444444444444444,False,crypto/rand/randfile.c,RAND_load_file,25,63,848,7132,52
4879,rsa_pss_params_create_crypto%rsa%rsa_ameth,28,9.0,1105,251.0,9,89,3,14,3,3,38,0,7,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,crypto/rsa/rsa_ameth.c,rsa_pss_params_create,2,7,2,30,2775
4880,OSSL_STORE_unregister_loader_crypto%store%store_register,7,2.0,297,48.0,1,13,1,5,1,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_register.c,OSSL_STORE_unregister_loader,0,6,7,52,1100
4881,CRYPTO_THREAD_get_current_id_crypto%threads_none,5,1.0,136,23.0,1,13,1,9,0,0,14,0,0,0,0,0,119.0,4.333333333333333,18.0,16.77777777777778,16.77777777777778,False,crypto/threads_none.c,CRYPTO_THREAD_get_current_id,0,4,4,51,25
4882,siphash_pkey_ctrl_crypto%siphash%siphash_ameth,8,1.0,123,15.0,1,5,1,3,4,0,6,3,0,0,0,0,1.0,0.0,6.0,0.0,0.0,False,crypto/siphash/siphash_ameth.c,siphash_pkey_ctrl,0,5,6,25,65
4883,d2i_TS_TST_INFO_fp_crypto%ts%ts_asn1,6,1.0,276,38.0,3,17,1,9,2,0,19,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_asn1.c,d2i_TS_TST_INFO_fp,4,6,848,7132,136
4884,RSA_bits_crypto%rsa%rsa_crpt,5,1.0,169,30.0,2,21,2,9,1,0,11,0,0,0,0,0,45.5,0.4081429990069513,36.0,0.891261171797418,0.891261171797418,False,crypto/rsa/rsa_crpt.c,RSA_bits,0,4,9,30,43
4885,RSA_padding_check_none_crypto%rsa%rsa_none,14,2.0,43,5.0,5,16,3,11,5,0,2,0,2,0,0,0,56.66666666666666,0.1440251572327044,21.66666666666667,0.8503144654088051,0.8503144654088051,False,crypto/rsa/rsa_none.c,RSA_padding_check_none,4,11,848,7132,43
4886,HASH_BLOCK_DATA_ORDER_crypto%sha%sha_locl.h,279,8.0,424,15.0,12,42,5,14,6,38,3,0,2,1,0,0,76.2,0.8556410256410256,21.4,2.2466666666666666,2.2466666666666666,False,crypto/sha/sha_locl.h,HASH_BLOCK_DATA_ORDER,125,200,848,7132,25
4887,RSA_meth_set1_name_crypto%rsa%rsa_meth,15,2.0,287,39.0,4,11,3,7,2,4,21,0,0,0,0,0,42.0,1.2,10.333333333333334,0.5,0.5,False,crypto/rsa/rsa_meth.c,RSA_meth_set1_name,7,8,4,40,101
4888,RSAPrivateKey_dup_crypto%rsa%rsa_asn1,5,1.0,121,15.0,2,22,2,7,1,0,5,0,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/rsa/rsa_asn1.c,RSAPrivateKey_dup,0,4,848,7132,950
4889,TS_RESP_CTX_set_extension_cb_crypto%ts%ts_rsp_sign,7,1.0,1057,214.0,2,40,1,14,3,0,38,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_sign.c,TS_RESP_CTX_set_extension_cb,0,6,848,7132,950
4890,ossl_store_get0_loader_int_crypto%store%store_register,34,4.0,297,48.0,1,13,1,5,1,3,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_register.c,ossl_store_get0_loader_int,0,33,7,52,1100
4891,store_file_loader_deinit_crypto%store%loader_file,5,1.0,1440,229.0,1,32,1,6,0,0,40,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,store_file_loader_deinit,0,4,2,16,1100
4892,OSSL_STORE_INFO_free_crypto%store%store_lib,29,8.0,681,117.0,2,13,1,3,1,0,48,0,2,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_free,0,24,7,52,1100
4893,OPENSSL_sk_is_sorted_crypto%stack%stack,5,2.0,413,102.0,8,74,4,17,1,0,29,0,0,0,0,0,59.0,0.6903846153846154,7.25,2.1,2.1,False,crypto/stack/stack.c,OPENSSL_sk_is_sorted,1,2,11,95,442
4894,t_fromb64_crypto%srp%srp_vfy,95,13.0,746,149.0,10,46,3,12,3,9,20,35,4,3,0,0,46.33333333333334,0.25384615384615383,8.0,0.7999999999999999,0.7999999999999999,False,crypto/srp/srp_vfy.c,t_fromb64,50,59,848,7132,13
4895,CRYPTO_THREAD_run_once_crypto%threads_none,11,2.0,136,23.0,1,13,1,9,2,0,14,0,1,0,0,0,119.0,4.333333333333333,18.0,16.77777777777778,16.77777777777778,False,crypto/threads_none.c,CRYPTO_THREAD_run_once,0,10,4,51,25
4896,RSA_set_default_method_crypto%rsa%rsa_ossl,5,1.0,970,197.0,1,24,1,11,1,0,14,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,crypto/rsa/rsa_ossl.c,RSA_set_default_method,0,4,11,21,442
4897,rsa_ossl_public_decrypt_crypto%rsa%rsa_ossl,103,22.0,970,197.0,1,24,1,11,5,13,14,7,24,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,crypto/rsa/rsa_ossl.c,rsa_ossl_public_decrypt,2,9,16,30,25
4898,TS_STATUS_INFO_set_status_crypto%ts%ts_rsp_utils,5,1.0,365,70.0,2,14,1,10,2,0,43,0,0,0,0,0,67.0,0.4615384615384616,13.0,1.0,1.0,False,crypto/ts/ts_rsp_utils.c,TS_STATUS_INFO_set_status,0,4,8,29,442
4899,sm2_compute_msg_hash_crypto%sm2%sm2_sign,50,10.0,479,85.0,7,17,3,5,6,13,8,6,7,0,0,0,78.0,3.4235950497058227,31.33333333333333,12.764292960032465,12.764292960032465,False,crypto/sm2/sm2_sign.c,sm2_compute_msg_hash,6,9,7,32,43
4900,siphash_update_crypto%siphash%siphash_meth,7,1.0,139,19.0,1,2,1,1,3,0,12,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/siphash/siphash_meth.c,siphash_update,0,6,2,12,1100
4901,SipHash_set_hash_size_crypto%siphash%siphash,27,4.0,260,44.0,3,7,2,5,2,0,7,10,5,1,0,0,31.5,0.15,13.0,0.05,0.05,False,crypto/siphash/siphash.c,SipHash_set_hash_size,0,13,3,7,1100
4902,openssl_init_fork_handlers_crypto%threads_none,5,1.0,136,23.0,2,13,2,9,0,0,14,0,0,0,0,0,93.0,2.3974358974358974,15.5,8.888888888888891,8.888888888888891,False,crypto/threads_none.c,openssl_init_fork_handlers,0,4,4,7,442
4903,TS_CONF_set_def_policy_crypto%ts%ts_conf,24,5.0,493,96.0,4,16,2,8,4,5,23,0,4,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_conf.c,TS_CONF_set_def_policy,21,26,848,7132,196
4904,store_info_new_crypto%store%store_lib,12,2.0,681,117.0,1,13,1,3,2,4,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,store_info_new,0,11,7,52,1100
4905,RSA_get0_multi_prime_crt_params_crypto%rsa%rsa_lib,30,7.0,606,125.0,1,101,1,20,3,3,37,6,1,0,0,0,65.0,0.1320754716981132,53.0,0.1509433962264151,0.1509433962264151,False,crypto/rsa/rsa_lib.c,RSA_get0_multi_prime_crt_params,0,25,12,31,43
4906,sm2_do_verify_crypto%sm2%sm2_sign,24,2.0,479,85.0,5,17,3,5,7,5,8,3,0,0,0,0,78.0,3.4235950497058227,31.33333333333333,12.764292960032465,12.764292960032465,False,crypto/sm2/sm2_sign.c,sm2_do_verify,3,4,5,32,43
4907,old_rsa_priv_decode_crypto%rsa%rsa_ameth,13,2.0,1105,251.0,8,89,4,14,3,1,38,0,2,0,0,0,46.5,0.19038461538461532,7.0,0.85,0.85,False,crypto/rsa/rsa_ameth.c,old_rsa_priv_decode,5,10,848,7132,252
4908,RIPEMD160_crypto%ripemd%rmd_one,15,3.0,28,3.0,8,15,5,10,3,3,1,1,1,0,0,0,47.4,0.52,10.8,1.5,1.5,False,crypto/ripemd/rmd_one.c,RIPEMD160,2,13,848,7132,6
4909,try_decode_X509CRL_crypto%store%loader_file,30,5.0,1440,229.0,4,32,1,6,8,6,40,3,5,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,try_decode_X509CRL,10,23,2,16,1100
4910,pkey_sm2_digest_custom_crypto%sm2%sm2_pmeth,32,4.0,325,48.0,4,7,2,4,2,20,11,8,0,1,0,0,61.5,0.2160377358490566,31.5,0.7754716981132075,0.7754716981132075,False,crypto/sm2/sm2_pmeth.c,pkey_sm2_digest_custom,8,22,7,15,43
4911,TS_ACCURACY_set_millis_crypto%ts%ts_rsp_utils,18,4.0,365,70.0,3,14,1,10,2,3,43,0,4,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_utils.c,TS_ACCURACY_set_millis,1,16,848,7132,136
4912,OPENSSL_sk_new_reserve_crypto%stack%stack,20,4.0,413,102.0,1,74,1,17,2,3,29,0,2,0,0,0,65.0,0.1320754716981132,53.0,0.1509433962264151,0.1509433962264151,False,crypto/stack/stack.c,OPENSSL_sk_new_reserve,0,19,1,3,43
4913,CRYPTO_THREAD_init_local_crypto%threads_none,15,2.0,136,23.0,1,13,1,9,2,2,14,0,0,0,0,0,119.0,4.333333333333333,18.0,16.77777777777778,16.77777777777778,False,crypto/threads_none.c,CRYPTO_THREAD_init_local,0,13,4,51,25
4914,TS_REQ_get_ext_d2i_crypto%ts%ts_req_utils,5,1.0,183,35.0,2,9,1,7,4,0,24,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_req_utils.c,TS_REQ_get_ext_d2i,0,4,848,7132,196
4915,OPENSSL_sk_reserve_crypto%stack%stack,10,3.0,413,102.0,4,74,3,17,2,0,29,0,2,0,0,0,42.333333333333336,0.8777777777777778,6.666666666666668,2.2444444444444445,2.2444444444444445,False,crypto/stack/stack.c,OPENSSL_sk_reserve,3,9,3,15,141
4916,rsa_builtin_keygen_crypto%rsa%rsa_gen,399,80.0,394,86.0,4,53,3,15,5,50,3,118,56,1,0,0,45.66666666666666,0.1440251572327044,22.0,0.5169811320754717,0.5169811320754717,False,crypto/rsa/rsa_gen.c,rsa_builtin_keygen,159,230,848,7132,2
4917,CRYPTO_THREAD_set_local_crypto%threads_none,10,2.0,136,23.0,1,13,1,9,2,0,14,0,1,0,0,0,119.0,4.333333333333333,18.0,16.77777777777778,16.77777777777778,False,crypto/threads_none.c,CRYPTO_THREAD_set_local,0,9,4,51,25
4918,siphash_new_crypto%siphash%siphash_meth,5,1.0,139,19.0,1,2,1,1,0,0,12,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/siphash/siphash_meth.c,siphash_new,0,4,2,12,1100
4919,TS_CONF_set_ess_cert_id_chain_crypto%ts%ts_conf,7,1.0,493,96.0,4,16,3,8,3,0,23,0,0,0,0,0,42.0,0.5871794871794872,8.0,0.7999999999999999,0.7999999999999999,False,crypto/ts/ts_conf.c,TS_CONF_set_ess_cert_id_chain,5,6,848,7132,196
4920,OSSL_STORE_LOADER_set_close_crypto%store%store_register,7,1.0,297,48.0,1,13,1,5,2,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_register.c,OSSL_STORE_LOADER_set_close,0,6,7,52,1100
4921,rsa_pss_decode_crypto%rsa%rsa_ameth,21,4.0,1105,251.0,2,89,1,14,1,1,38,0,0,0,0,0,47.0,0.0,2.0,1.0,1.0,False,crypto/rsa/rsa_ameth.c,rsa_pss_decode,21,32,848,7132,950
4922,RSA_print_crypto%rsa%rsa_prn,12,3.0,42,5.0,3,11,3,6,3,2,2,0,1,1,0,0,56.66666666666666,0.1440251572327044,21.66666666666667,0.8503144654088051,0.8503144654088051,False,crypto/rsa/rsa_prn.c,RSA_print,10,11,848,7132,950
4923,OSSL_STORE_SEARCH_get0_digest_crypto%store%store_lib,5,1.0,681,117.0,2,13,1,3,1,0,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_SEARCH_get0_digest,0,4,2,14,1100
4924,check_padding_md_crypto%rsa%rsa_pmeth,51,20.0,860,201.0,8,95,3,14,2,1,16,3,3,0,0,0,56.33333333333334,0.7666666666666666,5.333333333333333,2.466666666666667,2.466666666666667,False,crypto/rsa/rsa_pmeth.c,check_padding_md,19,25,848,7132,815
4925,pkey_sm2_cleanup_crypto%sm2%sm2_pmeth,12,2.0,325,48.0,2,7,2,4,1,4,11,0,0,0,0,0,88.0,4.985392574558733,42.0,18.446439440048692,18.446439440048692,False,crypto/sm2/sm2_pmeth.c,pkey_sm2_cleanup,0,10,7,19,5
4926,TS_REQ_get_msg_imprint_crypto%ts%ts_req_utils,5,1.0,183,35.0,2,9,1,7,1,0,24,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_req_utils.c,TS_REQ_get_msg_imprint,0,4,848,7132,196
4927,ts_check_signer_name_crypto%ts%ts_rsp_verify,28,5.0,704,134.0,4,35,2,16,2,4,13,4,3,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_rsp_verify.c,ts_check_signer_name,1,2,11,77,442
4928,TS_REQ_get_nonce_crypto%ts%ts_req_utils,5,1.0,183,35.0,3,9,1,7,1,0,24,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_req_utils.c,TS_REQ_get_nonce,3,4,848,7132,136
4929,file_read_pem_crypto%store%loader_file,33,7.0,1440,229.0,3,32,1,6,8,19,40,6,11,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,file_read_pem,5,28,1,5,1100
4930,pem_free_flag_crypto%store%loader_file,8,2.0,1440,229.0,2,32,2,6,3,0,40,0,1,0,0,0,35.5,0.15,11.5,0.55,0.55,False,crypto/store/loader_file.c,pem_free_flag,2,7,1,4,111
4931,RSA_get_multi_prime_extra_count_crypto%rsa%rsa_lib,10,2.0,606,125.0,1,101,1,20,1,1,37,0,0,0,0,0,65.0,0.1320754716981132,53.0,0.1509433962264151,0.1509433962264151,False,crypto/rsa/rsa_lib.c,RSA_get_multi_prime_extra_count,0,9,12,31,43
4932,CRYPTO_THREAD_lock_new_crypto%threads_none,16,2.0,136,23.0,2,13,2,9,0,1,14,3,0,1,0,0,93.0,2.3974358974358974,15.5,8.888888888888891,8.888888888888891,False,crypto/threads_none.c,CRYPTO_THREAD_lock_new,0,10,8,51,25
4933,OSSL_STORE_INFO_get0_PARAMS_crypto%store%store_lib,7,2.0,681,117.0,1,13,1,3,1,0,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_INFO_get0_PARAMS,0,6,7,52,1100
4934,RSA_private_encrypt_crypto%rsa%rsa_crpt,6,1.0,169,30.0,3,21,3,9,5,0,11,0,0,0,0,0,56.66666666666666,0.1440251572327044,21.66666666666667,0.8503144654088051,0.8503144654088051,False,crypto/rsa/rsa_crpt.c,RSA_private_encrypt,5,5,848,7132,43
4935,RSA_set_method_crypto%rsa%rsa_lib,20,3.0,606,125.0,7,101,5,20,2,1,37,4,1,0,0,0,49.6,0.2123076923076923,9.6,0.7,0.7,False,crypto/rsa/rsa_lib.c,RSA_set_method,16,18,848,7132,252
4936,SRP_Verify_A_mod_N_crypto%srp%srp_lib,8,1.0,286,95.0,5,31,2,11,2,0,12,3,0,0,0,0,52.5,0.15,6.0,1.2,1.2,False,crypto/srp/srp_lib.c,SRP_Verify_A_mod_N,4,5,848,7132,379
4937,ess_cert_id_v2_new_init_crypto%ts%ts_rsp_sign,61,13.0,1057,214.0,2,40,1,14,3,13,38,1,6,0,0,0,1.0,1.0,1.0,0.0,0.0,False,crypto/ts/ts_rsp_sign.c,ess_cert_id_v2_new_init,0,59,4,13,2
4938,SM4_T_slow_crypto%sm4%sm4,15,5.0,233,25.0,1,2,1,2,1,2,8,3,0,7,0,0,7.0,0.0,12.0,0.0,0.0,False,crypto/sm4/sm4.c,SM4_T_slow,0,14,4,18,2
4939,file_get_pass_crypto%store%loader_file,44,7.0,1440,229.0,1,32,1,6,5,6,40,0,6,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,file_get_pass,0,43,2,16,1100
4940,TS_CONF_set_ess_cert_id_digest_crypto%ts%ts_conf,25,4.0,493,96.0,1,16,1,8,3,11,23,0,1,0,0,0,1.0,1.0,1.0,0.0,0.0,False,crypto/ts/ts_conf.c,TS_CONF_set_ess_cert_id_digest,0,23,4,13,2
4941,ts_RESP_check_request_crypto%ts%ts_rsp_sign,52,9.0,1057,214.0,3,40,2,14,1,18,38,0,0,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_rsp_sign.c,ts_RESP_check_request,2,3,8,77,442
4942,RSA_meth_set_multi_prime_keygen_crypto%rsa%rsa_meth,9,1.0,287,39.0,1,11,1,7,2,0,21,0,0,0,0,0,65.0,0.1320754716981132,53.0,0.1509433962264151,0.1509433962264151,False,crypto/rsa/rsa_meth.c,RSA_meth_set_multi_prime_keygen,0,8,12,31,43
4943,RSA_get0_d_crypto%rsa%rsa_lib,5,1.0,606,125.0,1,101,1,20,1,0,37,0,0,0,0,0,9.0,0.125,8.0,0.0,0.0,False,crypto/rsa/rsa_lib.c,RSA_get0_d,0,4,1,8,52
4944,file_fill_pem_pass_data_crypto%store%loader_file,12,2.0,1440,229.0,2,32,1,6,4,0,40,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/loader_file.c,file_fill_pem_pass_data,0,11,2,16,1100
4945,OSSL_STORE_ctrl_crypto%store%store_lib,12,1.0,681,117.0,2,13,1,3,2,2,48,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_ctrl,0,12,7,52,1100
4946,RSA_meth_get0_name_crypto%rsa%rsa_meth,5,1.0,287,39.0,1,11,1,7,1,0,21,0,0,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/rsa/rsa_meth.c,RSA_meth_get0_name,0,4,2,40,1100
4947,i2d_TS_MSG_IMPRINT_bio_crypto%ts%ts_asn1,6,1.0,276,38.0,5,17,2,9,2,0,19,0,0,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/ts/ts_asn1.c,i2d_TS_MSG_IMPRINT_bio,1,4,848,7132,136
4948,TS_VERIFY_CTX_init_crypto%ts%ts_verify_ctx,6,1.0,146,23.0,4,17,3,7,1,0,10,0,0,0,0,0,57.33333333333334,0.25384615384615383,8.333333333333334,1.1333333333333333,1.1333333333333333,False,crypto/ts/ts_verify_ctx.c,TS_VERIFY_CTX_init,4,5,848,7132,196
4949,SRP_VBASE_new_crypto%srp%srp_vfy,24,6.0,746,149.0,6,46,2,12,1,4,20,0,3,0,0,0,62.5,0.3807692307692308,11.5,1.2,1.2,False,crypto/srp/srp_vfy.c,SRP_VBASE_new,21,25,848,7132,379
4950,sm2_do_sign_crypto%sm2%sm2_sign,23,2.0,479,85.0,5,17,3,5,6,6,8,3,0,0,0,0,78.0,3.4235950497058227,31.33333333333333,12.764292960032465,12.764292960032465,False,crypto/sm2/sm2_sign.c,sm2_do_sign,3,4,5,32,43
4951,TS_RESP_CTX_set_serial_cb_crypto%ts%ts_rsp_sign,6,1.0,1057,214.0,2,40,1,14,3,0,38,0,0,0,0,0,58.0,0.3,10.0,1.4,1.4,False,crypto/ts/ts_rsp_sign.c,TS_RESP_CTX_set_serial_cb,0,4,848,7132,950
4952,srp_Calc_k_crypto%srp%srp_lib,8,1.0,286,95.0,2,31,2,11,2,0,12,3,0,0,0,0,28.0,0.0,5.0,0.5,0.5,False,crypto/srp/srp_lib.c,srp_Calc_k,29,31,848,7132,4
4953,OSSL_STORE_supports_search_crypto%store%store_lib,10,2.0,681,117.0,1,13,1,3,2,1,48,0,1,0,0,0,62.0,0.3,20.0,0.1,0.1,False,crypto/store/store_lib.c,OSSL_STORE_supports_search,0,9,2,14,1100
