,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
1051,125,asn1_header_decode_fs%cifs%asn1_ddb2c43594f22843e9f3153da151deaba1a834c5_CVE-2008-1673,20.0,4.0,633.0,92.0,4.0,10.0,1.0,6.0,5.0,4.0,13.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,2.0,0.5,0.5,True,fs/cifs/asn1.c,asn1_header_decode,2,18,8705,119390,281,2008
1052,126,sysenter_setup_arch%i386%kernel%sysenter_7d91d531900bfa1165d445390b3b13a8013f98f7_CVE-2008-3527,23.0,2.0,193.0,17.0,6.0,10.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,arch/i386/kernel/sysenter.c,sysenter_setup,12,20,8705,119390,16,2008
1053,127,sbni_ioctl_drivers%net%wan%sbni_f2455eb176ac87081bbfc9a44b21c7cd2bc1967e_CVE-2008-3525,84.0,17.0,1725.0,203.0,1.0,13.0,0.0,12.0,3.0,9.0,42.0,5.0,3.0,4.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,drivers/net/wan/sbni.c,sbni_ioctl,0,85,8705,119390,171,2008
1054,128,real_lookup_fs%namei_d70b67c8bc72ee23b55381bd6a884f4796692f77_CVE-2008-3275,48.0,7.0,2994.0,550.0,3.0,136.0,0.0,50.0,3.0,10.0,97.0,18.0,0.0,0.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,fs/namei.c,real_lookup,3,48,8705,119390,18,2008
1055,129,asn1_length_decode_fs%cifs%asn1_ddb2c43594f22843e9f3153da151deaba1a834c5_CVE-2008-1673,32.0,6.0,633.0,92.0,2.0,10.0,1.0,6.0,3.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,2.0,0.5,0.5,True,fs/cifs/asn1.c,asn1_length_decode,0,29,8705,119390,281,2008
1056,130,generic_perform_write_mm%filemap_124d3b7041f9a0ca7c43a6293e1cae4576c32fd5_CVE-2008-7316,86.0,8.0,2578.0,346.0,22.0,141.0,1.0,58.0,3.0,20.0,73.0,25.0,1.0,0.0,0.0,0.0,39.0,3.2352941176470584,17.0,9.588235294117649,9.588235294117649,True,mm/filemap.c,generic_perform_write,0,79,6,19,120,2008
1057,131,get_user_pages_mm%memory_89f5b7da2a6bad2e84670422ab8192382a5aeb9f_CVE-2008-2372,138.0,41.0,2831.0,433.0,23.0,177.0,2.0,66.0,8.0,24.0,69.0,17.0,15.0,0.0,0.0,0.0,42664.0,2039.820512820513,9.5,5649.49358974359,5649.49358974359,True,mm/memory.c,get_user_pages,22,129,8705,119390,1,2008
1058,132,asn1_oid_decode_fs%cifs%asn1_ddb2c43594f22843e9f3153da151deaba1a834c5_CVE-2008-1673,51.0,8.0,633.0,92.0,3.0,10.0,1.0,6.0,4.0,3.0,13.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.5,0.5,True,fs/cifs/asn1.c,asn1_oid_decode,0,51,8705,119390,281,2008
1059,133,parisc_show_stack_arch%parisc%kernel%traps_7a3f5134a8f5bd7fa38b5645eef05e8a4eb62951_CVE-2008-5395,35.0,5.0,880.0,107.0,2.0,23.0,1.0,15.0,3.0,4.0,19.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.5,1.5,True,arch/parisc/kernel/traps.c,parisc_show_stack,0,12,1,3,84,2008
1060,134,do_show_stack_arch%parisc%kernel%traps_7a3f5134a8f5bd7fa38b5645eef05e8a4eb62951_CVE-2008-5395,24.0,7.0,880.0,107.0,3.0,23.0,1.0,15.0,1.0,2.0,19.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,1.5,True,arch/parisc/kernel/traps.c,do_show_stack,0,22,8705,119390,65,2008
1061,135,do_splice_from_fs%splice_efc968d450e013049a662d22727cf132618dcb2f_CVE-2008-4554,18.0,5.0,1709.0,235.0,10.0,118.0,1.0,26.0,5.0,1.0,33.0,0.0,3.0,0.0,0.0,0.0,85309.0,4079.333333333334,6.0,11297.833333333336,11297.833333333336,True,fs/splice.c,do_splice_from,6,19,5,23,47,2008
1062,136,show_regs_arch%parisc%kernel%traps_7a3f5134a8f5bd7fa38b5645eef05e8a4eb62951_CVE-2008-5395,38.0,4.0,880.0,107.0,6.0,23.0,2.0,15.0,1.0,4.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08333333333333333,4.0,0.8333333333333334,0.8333333333333334,True,arch/parisc/kernel/traps.c,show_regs,31,59,8705,119390,11,2008
1063,137,lbs_process_bss_drivers%net%wireless%libertas%scan_48735d8d8bd701b1e0cd3d49c21e5e385ddcb077_CVE-2008-5134,249.0,33.0,1204.0,136.0,27.0,75.0,5.0,16.0,3.0,20.0,17.0,40.0,4.0,8.0,0.0,0.0,35.2,1.0211996336996338,17.2,1.824221611721612,1.824221611721612,True,drivers/net/wireless/libertas/scan.c,lbs_process_bss,21,31,228,577,1,2008
1064,138,chip_command_drivers%media%video%tvaudio_5ba2f67afb02c5302b2898949ed6fc3b3d37dcf1_CVE-2008-5033,159.0,37.0,1844.0,225.0,19.0,54.0,3.0,20.0,3.0,29.0,46.0,26.0,0.0,0.0,0.0,0.0,24.66666666666667,1.1666666666666667,9.0,5.484126984126984,5.484126984126984,True,drivers/media/video/tvaudio.c,chip_command,72,104,8705,119390,96,2008
1065,139,dccp_setsockopt_change_net%dccp%proto_3e8a0a559c66ee9e7468195691a56fefc3589740_CVE-2008-3276,32.0,5.0,1162.0,193.0,3.0,87.0,0.0,21.0,3.0,3.0,31.0,0.0,1.0,0.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,net/dccp/proto.c,dccp_setsockopt_change,0,31,8,28,26,2008
1066,140,snd_seq_oss_synth_make_info_sound%core%seq%oss%seq_oss_synth_82e68f7ffec3800425f2391c8c86277606860442_CVE-2008-3272,26.0,3.0,657.0,98.0,4.0,7.0,1.0,4.0,3.0,2.0,21.0,0.0,6.0,0.0,0.0,0.0,259.0,1.6666666666666667,12.0,4.0,4.0,True,sound/core/seq/oss/seq_oss_synth.c,snd_seq_oss_synth_make_info,2,24,8705,119390,301,2008
1067,141,fasync_helper_fs%fcntl_53281b6d34d44308372d16acb7fb5327609f68b6_CVE-2009-4141,52.0,8.0,719.0,132.0,1.0,54.0,1.0,30.0,4.0,4.0,20.0,4.0,6.0,0.0,0.0,0.0,85307.0,4079.166666666666,6.0,11297.166666666664,11297.166666666664,True,fs/fcntl.c,fasync_helper,7,38,8705,119390,40,2009
1068,142,unix_stream_connect_net%unix%af_unix_77238f2b942b38ab4e7f3aced44084493e4a8675_CVE-2009-3621,199.0,22.0,2289.0,348.0,1.0,102.0,0.0,50.0,4.0,30.0,63.0,49.0,3.0,1.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,net/unix/af_unix.c,unix_stream_connect,9,176,8705,119390,4,2009
1069,143,get_random_int_drivers%char%random_8a0a9bd4db63bc45e3017bedeafbd88d0eb84d02_CVE-2009-3238,11.0,1.0,1696.0,131.0,1.0,63.0,1.0,30.0,0.0,0.0,47.0,6.0,0.0,1.0,0.0,0.0,85307.0,4079.166666666666,6.0,11297.166666666664,11297.166666666664,True,drivers/char/random.c,get_random_int,0,10,8705,119390,386,2009
1070,144,ext4_block_to_path_fs%ext4%inode_06a279d636734da32bb62dd2f7b0ade666f65d7c_CVE-2009-0747,43.0,7.0,5151.0,648.0,8.0,117.0,2.0,38.0,4.0,23.0,106.0,0.0,16.0,0.0,0.0,0.0,119.0,4.393382352941177,12.5,6.669117647058822,6.669117647058822,True,fs/ext4/inode.c,ext4_block_to_path,4,9,22,590,43,2009
1071,145,tc_fill_tclass_net%sched%sch_api_16ebb5e0b36ceadc8186f71d68b0c4fa4b6e781b_CVE-2009-3228,40.0,7.0,1720.0,329.0,11.0,102.0,2.0,28.0,7.0,12.0,55.0,0.0,7.0,0.0,0.0,0.0,50.5,4.125,4.0,5.875,5.875,True,net/sched/sch_api.c,tc_fill_tclass,6,40,8705,119390,55,2009
1072,146,nr_getname_net%netrom%af_netrom_f6b97b29513950bfbf621a83d85b6f86b39ec8db_CVE-2009-3002,29.0,3.0,1531.0,204.0,2.0,53.0,0.0,21.0,4.0,11.0,33.0,0.0,1.0,1.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,net/netrom/af_netrom.c,nr_getname,0,28,8705,119390,415,2009
1074,148,nr_sendmsg_net%netrom%af_netrom_83e0bbcbe2145f160fbaa109b0439dae7f4a38a9_CVE-2009-1265,127.0,14.0,1535.0,206.0,4.0,48.0,1.0,19.0,4.0,17.0,33.0,21.0,7.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,net/netrom/af_netrom.c,nr_sendmsg,0,113,8705,119390,350,2009
1075,149,get_instantiation_keyring_security%keys%keyctl_21279cfa107af07ef985539ac0de2152b9cba5f5_CVE-2009-3624,40.0,6.0,1423.0,208.0,5.0,36.0,1.0,11.0,3.0,1.0,22.0,10.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,True,security/keys/keyctl.c,get_instantiation_keyring,3,33,5,34,311,2009
1076,150,handle_dr_arch%x86%kvm%vmx_0a79b009525b160081d75cef5dbf45817956acf2_CVE-2009-3722,85.0,16.0,4076.0,640.0,6.0,179.0,1.0,29.0,2.0,4.0,194.0,5.0,8.0,0.0,0.0,0.0,50.0,0.3333333333333333,6.0,0.3333333333333333,0.3333333333333333,True,arch/x86/kvm/vmx.c,handle_dr,1,65,6,47,2,2009
1077,151,ip_frag_reasm_net%ipv4%ip_fragment_bbf31bf18d34caa87dd01f08bf713635593697f2_CVE-2009-1298,115.0,13.0,760.0,98.0,1.0,73.0,1.0,31.0,3.0,14.0,30.0,14.0,1.0,0.0,0.0,0.0,28.0,1.0,2.0,2.0,2.0,True,net/ipv4/ip_fragment.c,ip_frag_reasm,25,87,8705,119390,3,2009
1078,152,parse_tag_11_packet_fs%ecryptfs%keystore_6352a29305373ae6196491e6d4669f301e26492e_CVE-2009-2406,68.0,9.0,2400.0,225.0,7.0,34.0,1.0,10.0,6.0,4.0,30.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,fs/ecryptfs/keystore.c,parse_tag_11_packet,27,93,10,164,35,2009
1079,153,ext4_group_add_fs%ext4%resize_fdff73f094e7220602cc3f8959c7230517976412_CVE-2009-0745,234.0,28.0,1096.0,141.0,21.0,39.0,5.0,21.0,2.0,32.0,11.0,85.0,19.0,3.0,0.0,0.0,55.4,2.761519607843137,10.6,4.380147058823529,4.380147058823529,True,fs/ext4/resize.c,ext4_group_add,24,33,22,590,1,2009
1080,154,kvm_dev_ioctl_get_supported_cpuid_arch%x86%kvm%x86_6a54435560efdab1a08f429a954df4d6c740bddf_CVE-2009-3638,45.0,10.0,4951.0,929.0,3.0,251.0,1.0,51.0,2.0,8.0,181.0,0.0,4.0,0.0,0.0,0.0,54.0,0.4,40.0,0.95,0.95,True,arch/x86/kvm/x86.c,kvm_dev_ioctl_get_supported_cpuid,4,4,1,9,18,2009
1081,155,make_indexed_dir_fs%ext4%namei_e6b8bc09ba2075cd91fbffefcd2778b1a00bd76f_CVE-2009-0746,88.0,6.0,2486.0,358.0,9.0,49.0,3.0,27.0,4.0,30.0,61.0,9.0,0.0,9.0,0.0,0.0,80.33333333333333,2.9289215686274512,8.333333333333334,4.446078431372549,4.446078431372549,True,fs/ext4/namei.c,make_indexed_dir,12,74,22,590,43,2009
1082,156,find_ie_net%wireless%scan_fcc6cb0c13555e78c2d47257b6d1b5e59b0c419a_CVE-2009-3280,13.0,5.0,990.0,150.0,2.0,37.0,2.0,10.0,3.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,26.5,0.5277777777777778,19.5,1.7222222222222223,1.7222222222222223,True,net/wireless/scan.c,find_ie,0,12,14,59,583,2009
1084,158,x25_sendmsg_net%x25%af_x25_83e0bbcbe2145f160fbaa109b0439dae7f4a38a9_CVE-2009-1265,187.0,24.0,1682.0,275.0,5.0,36.0,2.0,21.0,4.0,26.0,35.0,41.0,8.0,1.0,0.0,0.0,9.0,0.0,3.5,0.42857142857142855,0.42857142857142855,True,net/x25/af_x25.c,x25_sendmsg,3,174,8705,119390,321,2009
1087,161,fuse_direct_io_fs%fuse%file_f60311d5f7670d9539b424e4ed8b5c0872fc9e83_CVE-2009-4021,59.0,13.0,2024.0,287.0,2.0,103.0,1.0,20.0,5.0,38.0,74.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,True,fs/fuse/file.c,fuse_direct_io,6,55,4,42,8,2009
1088,162,rose_sendmsg_net%rose%af_rose_83e0bbcbe2145f160fbaa109b0439dae7f4a38a9_CVE-2009-1265,195.0,29.0,1683.0,268.0,7.0,56.0,1.0,22.0,4.0,25.0,34.0,34.0,12.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,net/rose/af_rose.c,rose_sendmsg,4,168,8705,119390,5,2009
1089,163,eisa_eeprom_read_drivers%parisc%eisa_eeprom_6b4dbcd86a9d464057fcc7abe4d0574093071fcc_CVE-2009-2846,28.0,6.0,137.0,19.0,3.0,6.0,0.0,6.0,4.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,drivers/parisc/eisa_eeprom.c,eisa_eeprom_read,1,26,8705,119390,413,2009
1090,164,icmp_send_net%ipv4%icmp_7c0ecc4c4f8fd90988aab8a95297b9c0038b6160_CVE-2009-0778,231.0,34.0,1179.0,130.0,20.0,54.0,5.0,28.0,4.0,19.0,21.0,41.0,9.0,5.0,0.0,0.0,28.4,1.6406593406593408,7.8,4.7736263736263735,4.7736263736263735,True,net/ipv4/icmp.c,icmp_send,61,154,8705,119390,1,2009
1092,166,ext4_decode_error_fs%ext4%super_78f1ddbb498283c2445c11b0dfa666424c301803_CVE-2009-4308,35.0,8.0,4018.0,676.0,3.0,213.0,1.0,64.0,3.0,3.0,95.0,7.0,4.0,0.0,0.0,0.0,213.0,6.411764705882352,17.0,9.588235294117649,9.588235294117649,True,fs/ext4/super.c,ext4_decode_error,1,2,22,590,46,2009
1093,167,mm_for_maps_fs%proc%base_704b836cbf19e885f8366bccb2e4b0474346c02d_CVE-2009-2691,17.0,5.0,3149.0,415.0,5.0,208.0,2.0,89.0,1.0,4.0,114.0,4.0,4.0,0.0,0.0,0.0,11.5,1.0,5.5,4.2,4.2,True,fs/proc/base.c,mm_for_maps,11,19,10,20,48,2009
1094,168,ptrace_attach_kernel%ptrace_cad81bc2529ab8c62b6fdc83a1c0c7f4a87209eb_CVE-2009-1527,68.0,9.0,813.0,150.0,9.0,78.0,4.0,35.0,1.0,2.0,25.0,19.0,3.0,0.0,0.0,0.0,25.0,1.4642857142857144,2.0,6.428571428571429,6.428571428571429,True,kernel/ptrace.c,ptrace_attach,19,46,8705,119390,3,2009
1095,169,sock_getsockopt_net%core%sock_df0bca049d01c0ee94afb7cd5dfd959541e6c8da_CVE-2009-0676,178.0,44.0,2296.0,362.0,8.0,135.0,1.0,63.0,5.0,8.0,94.0,4.0,7.0,1.0,0.0,0.0,9.0,0.05,20.0,0.4,0.4,True,net/core/sock.c,sock_getsockopt,130,162,8705,119390,4,2009
1096,170,dummy_file_mmap_security%dummy_ab5a91a8364c3d6fc617abc47cc81d162c01d90a_CVE-2009-2695,10.0,2.0,1138.0,184.0,3.0,48.0,1.0,26.0,6.0,0.0,164.0,0.0,1.0,0.0,0.0,0.0,103.0,2.1451612903225805,62.0,5.354838709677419,5.354838709677419,True,security/dummy.c,dummy_file_mmap,5,6,8705,119390,17,2009
1098,172,kvm_vcpu_ioctl_x86_setup_mce_arch%x86%kvm%x86_a9e38c3e01ad242fe2a625354cf065c34b01e3aa_CVE-2009-4004,27.0,5.0,4953.0,930.0,2.0,252.0,2.0,51.0,2.0,5.0,181.0,6.0,2.0,2.0,0.0,0.0,25.0,0.16666666666666666,3.5,0.16666666666666666,0.16666666666666666,True,arch/x86/kvm/x86.c,kvm_vcpu_ioctl_x86_setup_mce,0,22,1,10,61,2009
1099,173,rt_hash_lock_init_net%ipv4%route_b6280b47a7a42970d098a3059f4ebe7e55e90d8d_CVE-2009-4272,17.0,1.0,3448.0,573.0,3.0,188.0,1.0,64.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,83.0,3.8571428571428568,7.0,17.714285714285715,17.714285714285715,True,net/ipv4/route.c,rt_hash_lock_init,0,12,1,1,455,2009
1100,174,keyctl_join_session_keyring_security%keys%keyctl_0d54ee1c7850a954026deec4cd4885f331da35cc_CVE-2009-0031,27.0,3.0,1304.0,186.0,4.0,28.0,2.0,9.0,1.0,2.0,21.0,7.0,1.0,0.0,0.0,0.0,58.5,0.7472222222222222,24.5,3.0027777777777778,3.0027777777777778,True,security/keys/keyctl.c,keyctl_join_session_keyring,5,36,8705,119390,8,2009
1101,175,tty_fasync_drivers%char%tty_io_703625118069f9f8960d356676662d3db5a9d116_CVE-2009-4895,43.0,9.0,3147.0,426.0,2.0,195.0,1.0,66.0,3.0,6.0,92.0,0.0,2.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,True,drivers/char/tty_io.c,tty_fasync,10,25,8705,119390,8,2009
1102,176,rt_intern_hash_net%ipv4%route_b6280b47a7a42970d098a3059f4ebe7e55e90d8d_CVE-2009-4272,175.0,22.0,3448.0,573.0,4.0,188.0,0.0,64.0,4.0,39.0,95.0,41.0,12.0,1.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,net/ipv4/route.c,rt_intern_hash,10,38,83,193,68,2009
1103,177,generic_file_splice_write_fs%splice_7bfac9ecf0585962fe13584f5cf526d8c8e76f17_CVE-2009-1961,45.0,6.0,1714.0,236.0,8.0,123.0,0.0,29.0,5.0,11.0,30.0,4.0,2.0,0.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,fs/splice.c,generic_file_splice_write,17,21,31,97,4,2009
1104,178,tun_chr_poll_drivers%net%tun_3c8a9c63d5fd738c261bd0ceece04d9c8357ca13_CVE-2009-1897,29.0,7.0,1497.0,228.0,11.0,89.0,4.0,46.0,2.0,14.0,54.0,0.0,0.0,0.0,0.0,0.0,122.75,3.0477941176470584,10.0,9.981617647058822,9.981617647058822,True,drivers/net/tun.c,tun_chr_poll,7,17,8705,119390,212,2009
1105,179,vmx_set_msr_arch%x86%kvm%vmx_16175a796d061833aacfbd9672235f2d2725df65_CVE-2009-1242,68.0,15.0,3783.0,605.0,6.0,112.0,0.0,21.0,3.0,8.0,179.0,8.0,0.0,0.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,arch/x86/kvm/vmx.c,vmx_set_msr,7,12,1,4,7,2009
1106,180,splice_from_pipe_fs%splice_7bfac9ecf0585962fe13584f5cf526d8c8e76f17_CVE-2009-1961,26.0,1.0,1714.0,236.0,14.0,123.0,0.0,29.0,6.0,6.0,30.0,6.0,0.0,0.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,fs/splice.c,splice_from_pipe,9,19,4,12,203,2009
1107,181,tcf_fill_node_net%sched%cls_api_ad61df918c44316940404891d5082c63e79c256a_CVE-2009-3612,31.0,4.0,617.0,125.0,9.0,42.0,2.0,19.0,7.0,6.0,16.0,0.0,11.0,0.0,0.0,0.0,50.5,4.125,4.0,5.875,5.875,True,net/sched/cls_api.c,tcf_fill_node,3,29,8705,119390,55,2009
1108,182,ecryptfs_follow_link_fs%ecryptfs%inode_a17d5232de7b53d34229de79ec22f4bb04adb7e4_CVE-2009-0269,33.0,3.0,1053.0,116.0,2.0,48.0,1.0,19.0,2.0,6.0,29.0,3.0,0.0,1.0,0.0,0.0,5.0,0.5833333333333334,12.0,2.083333333333333,2.083333333333333,True,fs/ecryptfs/inode.c,ecryptfs_follow_link,0,29,10,164,33,2009
1109,183,ocfs2_file_splice_write_fs%ocfs2%file_7bfac9ecf0585962fe13584f5cf526d8c8e76f17_CVE-2009-1961,38.0,3.0,2163.0,298.0,6.0,109.0,0.0,25.0,5.0,7.0,38.0,0.0,0.0,1.0,0.0,0.0,30.07142857142857,1.1825757575757576,7.333333333333332,2.9367399804496577,2.9367399804496577,True,fs/ocfs2/file.c,ocfs2_file_splice_write,4,39,4,23,8,2009
1110,184,tty_ldisc_hangup_drivers%char%tty_ldisc_5c58ceff103d8a654f24769bb1baaf84a841b0cc_CVE-2009-3043,58.0,8.0,866.0,82.0,6.0,18.0,1.0,6.0,1.0,1.0,32.0,28.0,5.0,0.0,0.0,0.0,85307.0,4079.166666666666,6.0,11297.166666666664,11297.166666666664,True,drivers/char/tty_ldisc.c,tty_ldisc_hangup,13,46,10,34,416,2009
1111,185,zatm_setsockopt_drivers%atm%zatm_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,6.0,1.0,1659.0,249.0,2.0,20.0,1.0,18.0,5.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,81.0,5.75,4.0,10.75,10.75,True,drivers/atm/zatm.c,zatm_setsockopt,0,5,8705,119390,439,2009
1112,186,nfsd3_proc_create_fs%nfsd%nfs3proc_81ac95c5_CVE-2009-3286,43.0,3.0,715.0,48.0,3.0,8.0,1.0,6.0,3.0,6.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,fs/nfsd/nfs3proc.c,nfsd3_proc_create,0,37,8705,119390,148,2009
1113,187,rose_setsockopt_net%rose%af_rose_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,60.0,18.0,1676.0,266.0,2.0,63.0,1.0,23.0,5.0,9.0,34.0,0.0,3.0,1.0,0.0,0.0,81.0,5.75,4.0,10.75,10.75,True,net/rose/af_rose.c,rose_setsockopt,0,59,8705,119390,439,2009
1114,188,do_open_lookup_fs%nfsd%nfs4proc_81ac95c5_CVE-2009-3286,45.0,3.0,1013.0,187.0,5.0,26.0,1.0,9.0,3.0,2.0,29.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,fs/nfsd/nfs4proc.c,do_open_lookup,11,41,8705,119390,47,2009
1115,189,do_mmap_pgoff_mm%nommu_89a8640279f8bb78aaf778d1fc5c4a6778f18064_CVE-2009-3888,248.0,28.0,1902.0,294.0,11.0,87.0,2.0,42.0,6.0,13.0,62.0,50.0,14.0,3.0,0.0,0.0,54.5,1.0725806451612905,31.0,2.677419354838709,2.677419354838709,True,mm/nommu.c,do_mmap_pgoff,131,194,8705,119390,1,2009
1116,190,rxrpc_setsockopt_net%rxrpc%af_rxrpc_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,72.0,16.0,885.0,103.0,2.0,17.0,2.0,11.0,5.0,7.0,19.0,0.0,6.0,1.0,0.0,0.0,43.5,2.875,2.0,5.375,5.375,True,net/rxrpc/af_rxrpc.c,rxrpc_setsockopt,0,72,19,174,311,2009
1117,191,kvm_emulate_hypercall_arch%x86%kvm%x86_07708c4af1346ab1521b26a202f438366b7bcffd_CVE-2009-3290,42.0,4.0,4938.0,918.0,7.0,238.0,1.0,47.0,1.0,8.0,179.0,0.0,1.0,0.0,0.0,0.0,50.0,0.3333333333333333,6.0,0.3333333333333333,0.3333333333333333,True,arch/x86/kvm/x86.c,kvm_emulate_hypercall,5,6,6,47,2,2009
1118,192,mext_check_arguments_fs%ext4%move_extent_4a58579b9e4e2a35d57e6c9c8483e52f6f1b7fd6_CVE-2009-4131,135.0,21.0,1411.0,177.0,8.0,20.0,1.0,6.0,5.0,9.0,17.0,21.0,33.0,0.0,0.0,0.0,213.0,6.411764705882352,17.0,9.588235294117649,9.588235294117649,True,fs/ext4/move_extent.c,mext_check_arguments,27,127,3,19,1,2009
1119,193,dccp_setsockopt_service_net%dccp%proto_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,35.0,7.0,1170.0,205.0,5.0,134.0,1.0,27.0,4.0,7.0,32.0,0.0,7.0,0.0,0.0,0.0,81.0,5.75,4.0,10.75,10.75,True,net/dccp/proto.c,dccp_setsockopt_service,1,35,47,64,26,2009
1120,194,ext4_ioctl_fs%ext4%ioctl_4a58579b9e4e2a35d57e6c9c8483e52f6f1b7fd6_CVE-2009-4131,314.0,61.0,367.0,73.0,13.0,30.0,4.0,21.0,3.0,50.0,2.0,35.0,6.0,8.0,0.0,0.0,61.5,2.342524509803922,9.25,3.855392156862745,3.855392156862745,True,fs/ext4/ioctl.c,ext4_ioctl,48,52,22,590,1,2009
1121,195,ip_setsockopt_net%ipv4%ip_sockglue_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,24.0,7.0,1285.0,288.0,30.0,57.0,7.0,30.0,5.0,1.0,19.0,3.0,5.0,0.0,0.0,0.0,38.142857142857146,1.8699279711884755,9.142857142857142,4.457082833133254,4.457082833133254,True,net/ipv4/ip_sockglue.c,ip_setsockopt,24,486,8705,119390,4,2009
1122,196,l2cap_sock_setsockopt_net%bluetooth%l2cap_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,65.0,13.0,4002.0,618.0,9.0,95.0,2.0,22.0,5.0,9.0,106.0,0.0,6.0,2.0,0.0,0.0,61.5,2.875,4.5,5.575,5.575,True,net/bluetooth/l2cap.c,l2cap_sock_setsockopt,21,39,8705,119390,167,2009
1123,197,vcc_setsockopt_net%atm%common_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,47.0,14.0,818.0,212.0,2.0,21.0,1.0,17.0,5.0,4.0,28.0,0.0,9.0,1.0,0.0,0.0,81.0,5.75,4.0,10.75,10.75,True,net/atm/common.c,vcc_setsockopt,0,41,8705,119390,439,2009
1124,198,ax25_setsockopt_net%ax25%af_ax25_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,142.0,40.0,2046.0,358.0,5.0,62.0,3.0,24.0,5.0,11.0,34.0,0.0,7.0,1.0,0.0,0.0,31.66666666666667,1.9166666666666667,2.0,3.583333333333333,3.583333333333333,True,net/ax25/af_ax25.c,ax25_setsockopt,10,139,8705,119390,217,2009
1125,199,netlink_setsockopt_net%netlink%af_netlink_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,61.0,16.0,2133.0,332.0,10.0,144.0,3.0,57.0,5.0,11.0,78.0,0.0,4.0,1.0,0.0,0.0,43.66666666666666,2.75,3.6666666666666665,4.0277777777777795,4.0277777777777795,True,net/netlink/af_netlink.c,netlink_setsockopt,9,48,2,12,107,2009
1127,201,llc_ui_setsockopt_net%llc%af_llc_b7058842c940ad2c08dd829b21e5c92ebe3b8758_CVE-2009-2909,66.0,20.0,1184.0,202.0,4.0,43.0,1.0,22.0,5.0,12.0,27.0,0.0,2.0,1.0,0.0,0.0,81.0,5.75,4.0,10.75,10.75,True,net/llc/af_llc.c,llc_ui_setsockopt,4,64,8705,119390,397,2009
