,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
219,219,rl2_read_header_libavformat%rl2_96f24d1bee7fe7bac08e2b7c74db1a046c9dc0de_CVE-2017-14056,140,22.0,296,36.0,27,58,9,19,1,32,5,15,1,0,0,0,58.88888888888889,1.6605694100446724,22.222222222222214,4.095711220498826,4.095711220498826,True,libavformat/rl2.c,rl2_read_header,22,132,247,685,42,2017
220,220,xwd_decode_frame_libavcodec%xwddec_441026fcb13ac23aa10edc312bdacb6445a0ad06_CVE-2017-9991,243,81.0,253,81.0,21,28,6,10,4,37,1,2,6,2,0,0,48.5,0.5952279202279203,13.333333333333336,2.587189662189662,2.587189662189662,True,libavcodec/xwddec.c,xwd_decode_frame,34,210,245,741,95,2017
221,221,ivr_read_header_libavformat%rmdec_124eb202e70678539544f6268efc98131f19fa49_CVE-2017-14054,152,41.0,1396,304.0,3,294,1,45,1,23,29,0,0,0,0,0,29.0,0.5,14.0,1.2857142857142858,1.2857142857142858,True,libavformat/rmdec.c,ivr_read_header,0,134,2,6,1772,2017
222,222,mpeg4_encode_gop_header_libavcodec%mpeg4videoenc_e1182fac1afba92a4975917823a5f644bee7e6e8_CVE-2018-12458,34,2.0,1401,239.0,15,105,4,14,1,4,18,1,1,0,0,0,73.0,0.3755311738070359,13.5,1.1360675722744689,1.1360675722744689,True,libavcodec/mpeg4videoenc.c,mpeg4_encode_gop_header,13,29,103,180,243,2018
223,223,mov_write_audio_tag_libavformat%movenc_fa19fbcf712a6a6cc5a5cfdc3254a97b9bce6582_CVE-2018-14395,145,50.0,6951,1575.0,78,1049,16,127,4,10,178,26,124,0,0,0,78.3125,2.6264206314188883,21.0625,9.728482806191556,9.728482806191556,True,libavformat/movenc.c,mov_write_audio_tag,35,35,248,1830,1,2018
224,224,ff_mms_asf_header_parser_libavformat%mms_cced03dd667a5df6df8fd40d8de0bff477ee02e8_CVE-2018-1999010,110,24.0,151,27.0,9,16,6,12,1,18,3,10,23,0,0,0,81.33333333333333,1.2075858746927113,38.333333333333336,3.4703558554509435,3.4703558554509435,True,libavformat/mms.c,ff_mms_asf_header_parser,28,60,141,227,10,2018
225,225,decode_init_libavcodec%utvideodec_47b7c68ae54560e2308bdb6be4fb076c73b93081_CVE-2018-10001,158,26.0,1088,181.0,20,82,6,18,1,2,12,0,8,0,0,0,39.16666666666666,0.6805344889851931,22.16666666666667,1.8994247536501057,1.8994247536501057,True,libavcodec/utvideodec.c,decode_init,29,75,245,377,28,2018
226,226,decode_init_libavcodec%utvideodec_7414d0bda7763f9bd69c26c068e482ab297c1c96_CVE-2018-7557,149,24.0,1079,179.0,19,81,6,18,1,0,12,0,6,0,0,0,39.16666666666666,0.6805344889851931,22.16666666666667,1.8994247536501057,1.8994247536501057,True,libavcodec/utvideodec.c,decode_init,29,75,245,377,27,2018
227,227,er_supported_libavcodec%error_resilience_bd27a9364ca274ca97f1df6d984e88a0700fb235_CVE-2018-13304,10,6.0,1365,336.0,17,214,8,32,1,0,13,0,5,0,0,0,46.875,0.39497252470256106,30.875,1.2811617765678565,1.2811617765678565,True,libavcodec/error_resilience.c,er_supported,2,10,10,32,61,2018
228,228,svg_probe_libavformat%img2dec_a6cba062051f345e8ebfdff34aba071ed73d923f_CVE-2018-7751,16,5.0,1013,287.0,4,130,2,34,1,10,34,0,1,0,0,0,28.0,0.8333333333333333,8.0,3.9,3.9,True,libavformat/img2dec.c,svg_probe,6,11,1,1,228,2018
229,229,mpeg4_decode_profile_level_libavcodec%mpeg4videodec_2aa9047486dbff12d9e040f917e5f799ed2fd78b_CVE-2018-13301,14,3.0,3470,742.0,6,292,3,40,2,0,36,1,2,0,0,0,55.0,0.2401021711366539,13.0,0.5874840357598978,0.5874840357598978,True,libavcodec/mpeg4videodec.c,mpeg4_decode_profile_level,11,15,1,19,33,2018
230,230,ff_mpeg4_decode_picture_header_libavcodec%mpeg4videodec_bd27a9364ca274ca97f1df6d984e88a0700fb235_CVE-2018-13304,170,59.0,3477,743.0,25,293,7,40,2,11,36,14,29,0,0,0,36.0,0.778082891383384,20.571428571428573,1.3902832252585946,1.3902832252585946,True,libavcodec/mpeg4videodec.c,ff_mpeg4_decode_picture_header,85,86,103,180,2,2018
231,231,export_libavfilter%vf_signature_35eeff30caf34df835206f1c12bcf4b7c2bd6758_CVE-2018-9841,22,3.0,770,116.0,1,4,0,3,3,5,13,3,0,0,0,0,57.66666666666666,0.8333333333333333,16.666666666666668,2.863756613756614,2.863756613756614,True,libavfilter/vf_signature.c,export,0,17,3,26,1,2018
232,232,ff_mpeg4_decode_picture_header_libavcodec%mpeg4videodec_2aa9047486dbff12d9e040f917e5f799ed2fd78b_CVE-2018-13301,161,58.0,3470,742.0,25,292,7,40,2,9,36,14,29,0,0,0,36.0,0.778082891383384,20.571428571428573,1.3902832252585946,1.3902832252585946,True,libavcodec/mpeg4videodec.c,ff_mpeg4_decode_picture_header,85,86,103,180,2,2018
233,233,ff_h263_decode_frame_libavcodec%h263dec_bd27a9364ca274ca97f1df6d984e88a0700fb235_CVE-2018-13304,345,120.0,789,223.0,61,497,9,62,4,56,6,37,41,1,0,0,53.88888888888889,0.4076134951513052,33.44444444444444,1.5469656752351315,1.5469656752351315,True,libavcodec/h263dec.c,ff_h263_decode_frame,55,201,248,1830,1,2018
234,234,filter_slice_libavfilter%vf_transpose_c6939f65a116b1ffed345d29d8621ee4ffb32235_CVE-2018-6392,64,13.0,407,66.0,27,78,7,18,4,67,21,0,0,0,0,0,52.28571428571429,0.5182377675631049,18.857142857142858,2.074304449031372,2.074304449031372,True,libavfilter/vf_transpose.c,filter_slice,17,23,103,142,197,2018
235,235,h263_get_format_libavcodec%h263dec_bd27a9364ca274ca97f1df6d984e88a0700fb235_CVE-2018-13304,22,6.0,789,223.0,7,497,3,62,1,0,6,3,5,0,0,0,57.66666666666666,0.5734355044699873,13.0,0.5874840357598978,0.5874840357598978,True,libavcodec/h263dec.c,h263_get_format,6,7,9,32,39,2018
236,236,config_props_output_libavfilter%vf_transpose_c6939f65a116b1ffed345d29d8621ee4ffb32235_CVE-2018-6392,81,16.0,407,66.0,12,78,5,18,1,22,21,0,0,0,0,0,43.8,0.2594459180666077,14.8,1.0677529367184542,1.0677529367184542,True,libavfilter/vf_transpose.c,config_props_output,15,21,29,32,197,2018
237,237,ff_idctdsp_init_libavcodec%idctdsp_b3332a182f8ba33a34542e4a0370f38b914ccf7d_CVE-2018-12460,89,19.0,319,57.0,29,30,7,9,2,4,9,10,43,0,0,0,29.0,0.2849206349206349,5.571428571428571,1.1960317460317458,1.1960317460317458,True,libavcodec/idctdsp.c,ff_idctdsp_init,16,42,43,121,35,2018
238,238,flv_write_packet_libavformat%flvenc_6b67d7f05918f7a1ee8fc6ff21355d7e8736aa10_CVE-2018-15822,226,55.0,1106,185.0,113,223,23,58,2,60,20,14,17,1,0,0,66.95652173913044,2.701592724718501,31.347826086956523,8.95300544508716,8.95300544508716,True,libavformat/flvenc.c,flv_write_packet,66,117,248,1830,1,2018
239,239,ff_mpv_idct_init_libavcodec%mpegvideo_b3332a182f8ba33a34542e4a0370f38b914ccf7d_CVE-2018-12460,24,2.0,2313,426.0,15,1224,4,106,1,0,45,3,1,0,0,0,190.0,0.8588122605363985,25.5,3.3061302681992326,3.3061302681992326,True,libavcodec/mpegvideo.c,ff_mpv_idct_init,0,4,8,16,69,2018
240,240,decode_frame_libavcodec%utvideodec_118e1b0b3370dd1c0da442901b486689efd1654b_CVE-2018-6621,358,65.0,1073,177.0,32,79,8,18,4,28,12,6,1,5,0,0,50.25,0.5244776424536016,22.0,1.5661662874387499,1.5661662874387499,True,libavcodec/utvideodec.c,decode_frame,59,65,245,741,15,2018
241,241,ff_mov_write_packet_libavformat%movenc_3a2d21bc5f97aa0161db3ae731fc2732be6108b8_CVE-2018-14394,330,85.0,6946,1574.0,144,1048,27,127,2,43,178,65,21,1,0,0,64.92592592592592,2.4387429613833564,26.48148148148148,15.304465506065078,15.304465506065078,True,libavformat/movenc.c,ff_mov_write_packet,27,28,247,685,1,2018
242,242,read_part_of_packet_libavformat%pva_9807d3976be0e92e4ece3b4b1701be894cd7c2e1_CVE-2018-1999012,113,20.0,234,42.0,5,50,3,12,5,24,7,7,5,0,0,0,49.66666666666666,0.17378917378917375,12.666666666666664,1.258903133903134,1.258903133903134,True,libavformat/pva.c,read_part_of_packet,13,22,126,685,45,2018
243,243,read_quant_matrix_ext_libavcodec%mpeg4videodec_5aba5b89d0b1d73164d3b81764828bb8b20ff32a_CVE-2018-1999015,50,9.0,3476,743.0,3,294,0,40,2,3,36,12,4,0,0,0,57.66666666666666,0.8333333333333333,16.666666666666668,2.863756613756614,2.863756613756614,True,libavcodec/mpeg4videodec.c,read_quant_matrix_ext,0,39,9,32,71,2018
244,244,mxf_parse_structural_metadata_libavformat%mxfdec_bab0716c7f4793ec42e05a5aa7e80d82a0dd4e75_CVE-2018-1999014,575,109.0,3605,763.0,106,433,19,51,1,57,101,71,13,8,0,0,31.894736842105264,1.9337477851344451,25.63157894736842,7.182093976998013,7.182093976998013,True,libavformat/mxfdec.c,mxf_parse_structural_metadata,39,182,247,549,2,2018
245,245,ff_mpeg4_decode_picture_header_libavcodec%mpeg4videodec_2fc108f60f98cd00813418a8754a46476b404a3c_CVE-2018-12459,153,56.0,3464,740.0,24,291,7,40,2,9,36,9,29,0,0,0,36.0,0.778082891383384,20.571428571428573,1.3902832252585946,1.3902832252585946,True,libavcodec/mpeg4videodec.c,ff_mpeg4_decode_picture_header,85,86,103,180,2,2018
246,246,rm_read_multi_libavformat%rmdec_a7e032a277452366771951e29fd0bf2bd5c029f0_CVE-2018-1999013,43,8.0,1398,304.0,5,299,3,46,4,9,29,0,0,0,0,0,42.333333333333336,0.5691192865105908,16.666666666666668,2.609173435260392,2.609173435260392,True,libavformat/rmdec.c,rm_read_multi,0,40,2,6,1980,2018
247,247,decode_frame_libavcodec%utvideodec_76cc0f0f673353cd4746cd3b83838ae335e5d9ed_CVE-2018-6912,358,65.0,1073,177.0,33,80,8,18,4,28,12,6,1,5,0,0,50.25,0.5244776424536016,22.0,1.5661662874387499,1.5661662874387499,True,libavcodec/utvideodec.c,decode_frame,59,65,245,741,15,2018
248,248,decode_plane_libavcodec%utvideodec_76cc0f0f673353cd4746cd3b83838ae335e5d9ed_CVE-2018-6912,164,23.0,1073,177.0,9,80,4,18,8,38,12,3,10,3,0,0,33.5,0.575,13.5,1.5928571428571427,1.5928571428571427,True,libavcodec/utvideodec.c,decode_plane,6,42,245,377,15,2018
