,index,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com,year
79,79,filter_frame_libavfilter%vf_fps_cdd5df8189ff1537f7abe8defe971f80602cc2d2_CVE-2013-7021,123,14.0,305,31.0,19,56,4,12,2,31,8,18,3,0,0,0,73.25,3.5538267288267287,14.75,20.11633644133644,20.11633644133644,True,libavfilter/vf_fps.c,filter_frame,10,11,50,152,80,2013
80,80,decode_nal_units_libavcodec%h264_072be3e8969f24113d599444be4d6a0ed04a6602_CVE-2013-4358,347,115.0,4151,908.0,1,979,1,88,3,22,55,25,48,0,0,0,122.0,0.4444444444444444,9.0,1.5555555555555556,1.5555555555555556,True,libavcodec/h264.c,decode_nal_units,65,116,248,1830,2,2013
81,81,generate_joint_tables_libavcodec%huffyuvdec_75e88db33013eaa7ab74457f5556df677b4ffb42_CVE-2013-0868,84,15.0,804,140.0,5,4,2,2,1,63,13,7,3,0,0,0,71.5,0.26068376068376065,11.0,1.7008547008547008,1.7008547008547008,True,libavcodec/huffyuvdec.c,generate_joint_tables,9,70,3,52,1037,2013
82,82,old_codec47_libavcodec%sanm_89e16e675d3cbe76cf4581f98bf4ac300cab0286_CVE-2013-0863,95,21.0,1286,285.0,3,9,2,3,5,27,40,0,13,3,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,old_codec47,5,85,2,37,506,2013
83,83,get_cox_libavcodec%jpeg2000dec_a1b9004b768bef606ee98d417bceb9392ceb788d_CVE-2013-7019,72,14.0,1716,369.0,15,154,3,11,2,2,35,21,15,0,0,0,89.66666666666669,0.5113060428849903,68.33333333333333,1.28635477582846,1.28635477582846,True,libavcodec/jpeg2000dec.c,get_cox,9,37,7,61,6,2013
84,84,decode_slice_header_libavcodec%h264_29ffeef5e73b8f41ff3a3f2242d356759c66f91f_CVE-2013-7008,768,192.0,5238,1148.0,348,1465,24,103,2,49,73,94,289,1,0,0,58.79166666666666,7.45439100159268,27.33333333333333,13.52746521494126,13.528126590602634,True,libavcodec/h264.c,decode_slice_header,179,196,248,1830,1,2013
85,85,process_frame_obj_libavcodec%sanm_f4fb841ad13bab66d4fb0c7ff2a94770df7815d8_CVE-2013-0862,43,8.0,1283,284.0,3,12,2,3,1,5,40,0,4,0,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,process_frame_obj,0,38,2,37,502,2013
86,86,gif_decode_frame_libavcodec%gifdec_d23b8462b5a4a9da78ed45c4a7a3b35d538df909_CVE-2013-3673,67,12.0,545,79.0,28,91,6,22,4,5,12,0,8,0,0,0,43.0,3.894037444037444,13.166666666666664,18.55266585266585,18.55266585266585,True,libavcodec/gifdec.c,gif_decode_frame,35,38,245,741,2,2013
87,87,gif_copy_img_rect_libavcodec%gifdec_9547034f9120187e23ad76424dd4d70247e62212_CVE-2013-0864,21,3.0,551,80.0,5,76,4,21,7,20,12,0,0,1,0,0,41.75,5.521825396825397,7.75,26.24603174603175,26.24603174603175,True,libavcodec/gifdec.c,gif_copy_img_rect,2,19,1,10,2,2013
88,88,process_frame_obj_libavcodec%sanm_9dd04f6d8cdd1c10c28b2cb4252c1a41df581915_CVE-2013-3675,48,9.0,1300,287.0,5,25,2,4,1,5,40,0,10,0,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,process_frame_obj,5,38,31,41,618,2013
89,89,msrle_decode_8_16_24_32_libavcodec%msrledec_e398990eb87785e20e065cd3f14d1dbb69df4392_CVE-2013-2496,131,36.0,265,62.0,20,32,5,9,4,20,3,9,43,4,0,0,41.6,4.5742735042735045,6.4,22.35034188034188,22.35034188034188,True,libavcodec/msrledec.c,msrle_decode_8_16_24_32,35,105,6,9,674,2013
90,90,av_reallocp_array_libavutil%mem_c94f9e854228e0ea00e1de8769d8d3f7cab84a55_CVE-2013-4265,9,4.0,444,75.0,3,83,2,24,3,3,18,0,2,0,0,0,130.0,4.095238095238095,36.0,9.206349206349207,9.206349206349207,True,libavutil/mem.c,av_reallocp_array,0,18,1,2,904,2013
91,91,decode_slice_header_libavcodec%h264_072be3e8969f24113d599444be4d6a0ed04a6602_CVE-2013-4358,835,196.0,4151,908.0,185,979,19,88,2,52,55,99,182,1,0,0,55.05263157894736,9.07443213757618,25.47368421052632,15.620922048006127,15.620922048006127,True,libavcodec/h264.c,decode_slice_header,48,196,248,1830,1,2013
92,92,add_bytes_l2_c_libavcodec%pngdsp_86736f59d6a527d8bc807d09b93f971c0fe0bb07_CVE-2013-7014,13,5.0,49,7.0,2,7,2,4,4,9,2,0,0,3,0,0,68.5,0.5972222222222222,6.5,3.6527777777777777,3.6527777777777777,True,libavcodec/pngdsp.c,add_bytes_l2_c,0,11,5,10,828,2013
93,93,ff_combine_frame_libavcodec%parser_f31011e9abfb2ae75bb32bc44e2c34194c8dc40a_CVE-2013-7023,88,12.0,302,61.0,13,146,5,29,4,22,10,15,8,0,0,0,63.4,5.958095238095237,19.0,24.22606909430439,24.22606909430439,True,libavcodec/parser.c,ff_combine_frame,6,8,248,1830,1,2013
94,94,ff_h264_decode_seq_parameter_set_libavcodec%h264_ps_072be3e8969f24113d599444be4d6a0ed04a6602_CVE-2013-4358,187,39.0,602,116.0,18,31,5,15,1,16,7,8,3,3,0,0,40.2,5.193888888888888,8.4,23.98611111111111,23.98611111111111,True,libavcodec/h264_ps.c,ff_h264_decode_seq_parameter_set,11,143,48,58,18,2013
95,95,old_codec47_libavcodec%sanm_5260edee7e5bd975837696c8c8c1a80eb2fbd7c1_CVE-2013-0876,99,21.0,1311,289.0,4,21,2,3,5,27,40,0,16,3,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,old_codec47,5,85,2,37,513,2013
96,96,read_header_libavcodec%shorten_4f1279154ee9baf2078241bf5619774970d18b25_CVE-2013-0873,91,16.0,664,116.0,11,102,3,24,1,6,11,6,13,1,0,0,58.33333333333334,0.4703703703703703,12.666666666666664,1.3470899470899471,1.3470899470899471,True,libavcodec/shorten.c,read_header,10,67,1,5,13,2013
97,97,old_codec37_libavcodec%sanm_5260edee7e5bd975837696c8c8c1a80eb2fbd7c1_CVE-2013-0876,164,39.0,1311,289.0,5,21,2,3,5,23,40,0,26,2,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,old_codec37,5,144,2,37,513,2013
98,98,old_codec37_libavcodec%sanm_365270aec5c2b9284230abc702b11168818f14cf_CVE-2013-0877,159,38.0,1302,288.0,4,18,2,3,5,23,40,0,23,2,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,old_codec37,2,144,2,37,513,2013
99,99,mm_decode_inter_libavcodec%mmvideo_8d3c99e825317b7efda5fd12e69896b47c700303_CVE-2013-3672,57,11.0,238,35.0,7,57,6,20,3,34,7,0,10,0,0,0,128.16666666666666,0.9673331736909324,25.16666666666667,6.227350734355045,6.227350734355045,True,libavcodec/mmvideo.c,mm_decode_inter,17,40,64,113,63,2013
100,100,decode_slice_header_libavcodec%h264_3ef1538121fa6daeb1767510f1d4ae2c306c9fec_CVE-2013-0867,793,194.0,4488,1024.0,294,1261,22,97,2,57,60,105,191,2,0,0,59.77272727272727,8.037355893707568,27.318181818181817,14.516943500334294,14.516943500334294,True,libavcodec/h264.c,decode_slice_header,53,196,248,1830,1,2013
101,101,aac_decode_init_libavcodec%aacdec_c459c7b23efffab762560e41ad6a2c0dbbfd4915_CVE-2013-0866,103,10.0,2976,600.0,28,209,6,24,1,18,68,1,14,0,0,0,70.5,3.6704004329004327,32.333333333333336,16.128631553631553,16.128631553631553,True,libavcodec/aacdec.c,aac_decode_init,11,23,70,135,1,2013
102,102,get_cox_libavcodec%jpeg2000dec_9a271a9368eaabf99e6c2046103acb33957e63b7_CVE-2013-7018,67,12.0,1688,362.0,14,139,3,9,2,2,35,21,13,0,0,0,89.66666666666669,0.5113060428849903,68.33333333333333,1.28635477582846,1.28635477582846,True,libavcodec/jpeg2000dec.c,get_cox,9,37,7,61,6,2013
103,103,read_header_libavcodec%ffv1dec_547d690d676064069d44703a1917e0dab7e33445_CVE-2013-7011,244,61.0,995,220.0,8,38,3,7,1,34,14,2,139,8,0,0,115.33333333333331,0.8881176370878888,74.0,2.7960166115772522,2.7960166115772522,True,libavcodec/ffv1dec.c,read_header,141,189,4,82,400,2013
104,104,copy_fields_libavfilter%vf_fieldmatch_e43a0a232dbf6d3c161823c2e07c52e76227a1bc_CVE-2013-4263,15,3.0,984,242.0,2,5,2,2,4,1,27,0,0,0,0,0,96.0,0.8222222222222222,22.0,3.020634920634921,3.020634920634921,True,libavfilter/vf_fieldmatch.c,copy_fields,0,9,3,31,557,2013
105,105,decode_cblk_libavcodec%jpeg2000dec_9a271a9368eaabf99e6c2046103acb33957e63b7_CVE-2013-7018,61,14.0,1688,362.0,16,139,3,9,7,23,35,3,1,0,0,0,86.66666666666669,2.7301587301587302,26.0,6.193121693121692,6.193121693121692,True,libavcodec/jpeg2000dec.c,decode_cblk,17,38,7,61,6,2013
106,106,ff_er_frame_end_libavcodec%error_resilience_68a0477bc0af026db971ddba22541029a9e8715b_CVE-2013-0860,515,98.0,1319,306.0,73,135,13,22,1,218,12,71,42,0,0,0,34.384615384615394,0.94671305976974,23.461538461538463,2.5687002559769883,2.5687002559769883,True,libavcodec/error_resilience.c,ff_er_frame_end,66,248,248,1830,1,2013
107,107,doubles2str_libavcodec%tiff_e1219cdaf9fb4bc8cea410e1caf802373c1bfe51_CVE-2013-0874,27,5.0,1236,325.0,6,152,2,24,3,12,24,0,1,0,0,0,61.5,0.2638888888888889,16.5,0.9027777777777778,0.9027777777777778,True,libavcodec/tiff.c,doubles2str,3,17,1,15,1,2013
108,108,filter_frame_libavfilter%vf_showinfo_e43a0a232dbf6d3c161823c2e07c52e76227a1bc_CVE-2013-4263,41,11.0,103,11.0,26,42,4,9,2,42,1,3,0,0,0,0,54.5,0.4303418803418803,16.5,2.082967032967033,2.082967032967033,True,libavfilter/vf_showinfo.c,filter_frame,13,14,50,152,557,2013
109,109,add_doubles_metadata_libavcodec%tiff_6d1c5ea04af3e345232aa70c944de961061dab2d_CVE-2013-0859,26,6.0,1190,309.0,4,135,3,23,4,3,24,0,3,0,0,0,50.66666666666666,0.34259259259259256,15.666666666666664,1.0304232804232805,1.0304232804232805,True,libavcodec/tiff.c,add_doubles_metadata,8,19,1,15,1,2013
110,110,rle_unpack_libavcodec%vmdav_c1f2c4c3b49277d65b71ccdd3b6b2878f1b593eb_CVE-2013-3670,44,11.0,637,107.0,12,132,5,25,5,8,11,0,1,0,0,0,40.6,0.5088888888888888,10.4,1.654920634920635,1.654920634920635,True,libavcodec/vmdav.c,rle_unpack,15,32,248,1830,5,2013
111,111,shorts2str_libavcodec%tiff_e1219cdaf9fb4bc8cea410e1caf802373c1bfe51_CVE-2013-0874,21,4.0,1236,325.0,3,152,3,24,3,12,24,0,1,0,0,0,50.66666666666666,0.34259259259259256,15.666666666666664,1.0304232804232805,1.0304232804232805,True,libavcodec/tiff.c,shorts2str,1,17,1,15,1,2013
112,112,get_video_buffer_libavfilter%vf_fieldorder_e43a0a232dbf6d3c161823c2e07c52e76227a1bc_CVE-2013-4263,8,1.0,189,22.0,3,54,2,11,3,8,5,0,0,0,0,0,13.0,0.08846153846153848,11.5,1.3230769230769233,1.3230769230769233,True,libavfilter/vf_fieldorder.c,get_video_buffer,7,7,50,127,11,2013
113,113,add_shorts_metadata_libavcodec%tiff_6d1c5ea04af3e345232aa70c944de961061dab2d_CVE-2013-0859,26,6.0,1190,309.0,4,135,3,23,4,3,24,0,3,0,0,0,50.66666666666666,0.34259259259259256,15.666666666666664,1.0304232804232805,1.0304232804232805,True,libavcodec/tiff.c,add_shorts_metadata,8,18,1,15,1,2013
114,114,avcodec_decode_audio4_libavcodec%utils_8a6449167a6da8cb747cfe3502ae86ffaac2ed48_CVE-2013-2276,121,26.0,2854,795.0,41,918,9,107,4,13,100,6,51,0,0,0,64.22222222222223,1.6692821798084956,39.888888888888886,4.097317010474906,4.097317010474906,True,libavcodec/utils.c,avcodec_decode_audio4,13,18,51,135,331,2013
115,115,ff_jpeg2000_cleanup_libavcodec%jpeg2000_912ce9dd2080c5837285a471d750fa311e09b555_CVE-2013-7017,32,5.0,527,98.0,4,37,3,3,2,18,10,0,0,0,0,0,89.66666666666669,0.5113060428849903,68.33333333333333,1.28635477582846,1.28635477582846,True,libavcodec/jpeg2000.c,ff_jpeg2000_cleanup,3,24,7,61,6,2013
116,116,advance_line_libavcodec%targa_f5955d9f6f9ffdb81864c3de1c7b801782a55725_CVE-2013-0878,17,3.0,336,65.0,3,70,2,20,6,0,6,0,4,0,0,0,64.5,0.4722222222222222,6.5,0.7777777777777778,0.7777777777777778,True,libavcodec/targa.c,advance_line,0,16,1,3,25,2013
117,117,ff_jpeg2000_init_component_libavcodec%jpeg2000_912ce9dd2080c5837285a471d750fa311e09b555_CVE-2013-7017,408,34.0,527,98.0,28,37,2,3,7,42,10,124,12,2,0,0,61.0,0.2222222222222222,7.5,0.8611111111111112,0.8611111111111112,True,libavcodec/jpeg2000.c,ff_jpeg2000_init_component,20,255,7,61,6,2013
118,118,g2m_init_buffers_libavcodec%g2meet_e07ac727c1cc9eed39e7f9117c97006f719864bd_CVE-2013-7022,34,13.0,869,164.0,6,20,1,5,1,1,19,0,21,0,0,0,122.0,0.4444444444444444,9.0,1.5555555555555556,1.5555555555555556,True,libavcodec/g2meet.c,g2m_init_buffers,2,31,2,16,707,2013
119,119,g2m_init_buffers_libavcodec%g2meet_821a5938d100458f4d09d634041b05c860554ce0_CVE-2013-7013,34,13.0,869,164.0,5,19,1,5,1,1,19,0,21,0,0,0,122.0,0.4444444444444444,9.0,1.5555555555555556,1.5555555555555556,True,libavcodec/g2meet.c,g2m_init_buffers,2,31,2,16,707,2013
120,120,vqa_decode_chunk_libavcodec%vqavideo_f3d16706060ab6ae6dc78f15359fab3fd87c9495_CVE-2013-0865,348,40.0,639,77.0,25,80,9,21,1,42,6,82,28,0,0,0,96.88888888888887,1.5174086237304631,19.11111111111111,4.308015568935109,4.308015568935109,True,libavcodec/vqavideo.c,vqa_decode_chunk,46,267,248,1830,32,2013
121,121,restore_median_libavcodec%utvideodec_3881606240953b9275a247a1c98a567f3c44890f_CVE-2014-9604,56,7.0,559,82.0,3,34,2,8,7,12,8,4,0,2,0,0,102.5,0.7715179968701096,40.0,2.0524256651017216,2.0524256651017216,True,libavcodec/utvideodec.c,restore_median,0,1,1,2,11495,2014
122,122,restore_median_il_libavcodec%utvideodec_3881606240953b9275a247a1c98a567f3c44890f_CVE-2014-9604,74,11.0,559,82.0,3,34,2,8,7,15,8,4,0,4,0,0,102.5,0.7715179968701096,40.0,2.0524256651017216,2.0524256651017216,True,libavcodec/utvideodec.c,restore_median_il,0,1,1,2,11495,2014
123,123,on2avc_decode_init_libavcodec%on2avc_550f3e9df3410b3dd975e590042c0d83e20a8da3_CVE-2014-8549,80,16.0,1014,134.0,2,7,1,4,1,11,24,0,4,0,0,0,122.0,0.4444444444444444,9.0,1.5555555555555556,1.5555555555555556,True,libavcodec/on2avc.c,on2avc_decode_init,0,77,2,25,727,2014
124,124,mm_decode_intra_libavcodec%mmvideo_8b0e96e1f21b761ca15dbb470cd619a1ebf86c3e_CVE-2014-8543,45,9.0,244,38.0,13,66,8,21,3,6,7,0,6,0,0,0,31.25,0.5737646901709401,12.0,3.7533758775946278,3.7533758775946278,True,libavcodec/mmvideo.c,mm_decode_intra,9,34,4,12,64,2014
125,125,mpegts_write_pmt_libavformat%mpegtsenc_842b6c14bc_CVE-2014-2263,277,46.0,1372,226.0,34,209,15,45,2,51,29,67,0,0,0,0,19.6,1.9313373663373663,11.333333333333336,8.791366743278505,8.791366743278505,True,libavformat/mpegtsenc.c,mpegts_write_pmt,46,49,248,1830,3,2014
126,126,matroska_read_seek_libavformat%matroskadec_490a3ebf36821b81f73e34ad3f554cb523dd2682_CVE-2014-7933,70,13.0,2629,483.0,27,367,11,43,4,18,66,3,8,0,0,0,21.09090909090909,11.340124320124321,9.090909090909092,11.850547557018144,11.850547557018144,True,libavformat/matroskadec.c,matroska_read_seek,17,20,89,345,1,2014
127,127,setup_classifs_libavcodec%vorbisdec_8c50704ebf1777bee76772c4835d9760b3721057_CVE-2014-7937,53,9.0,1848,285.0,11,136,3,16,5,17,31,2,11,2,0,0,101.0,0.7113060428849902,68.0,1.4307992202729043,1.4307992202729043,True,libavcodec/vorbisdec.c,setup_classifs,14,31,1,3,542,2014
128,128,tiff_decode_tag_libavcodec%tiff_e1c0cfaa419aa5d320540d5a1b3f8fd9b82ab7e5_CVE-2014-8544,409,119.0,1372,381.0,89,229,16,33,2,29,23,3,36,0,0,0,49.0625,2.726960167482372,33.75,12.4230823757587,12.4230823757587,True,libavcodec/tiff.c,tiff_decode_tag,85,182,70,147,1,2014
129,129,ff_mjpeg_decode_sof_libavcodec%mjpegdec_5c378d6a6df8243f06c87962b873bd563e58cd39_CVE-2014-8541,430,154.0,2312,635.0,83,381,11,43,1,47,28,28,189,0,0,0,36.54545454545455,0.7146219277798225,25.45454545454545,1.9947193501373064,1.9947193501373064,True,libavcodec/mjpegdec.c,ff_mjpeg_decode_sof,66,68,245,741,2,2014
130,130,decode_frame_libavcodec%pngdec_3e2b745020c2dbf0201fe7df3dad9e7e0b2e1bb6_CVE-2014-8545,434,109.0,958,203.0,71,137,15,29,4,54,14,43,17,0,0,0,50.93333333333333,2.486680261202947,30.4,9.594593434143345,9.594593434143345,True,libavcodec/pngdec.c,decode_frame,52,218,245,741,5,2014
131,131,cinepak_decode_vectors_libavcodec%cinepak_e7e5114c506957f40aafd794e06de1a7e341e9d5_CVE-2014-8546,160,23.0,488,88.0,13,90,5,22,5,18,9,13,32,0,0,0,181.2,1.0003291606558395,63.4,4.2881700715094535,4.2881700715094535,True,libavcodec/cinepak.c,cinepak_decode_vectors,82,158,64,113,2,2014
132,132,msrle_decode_frame_libavcodec%msrle_c919e1ca2ecfc47d796382973ba0e48b8f6f92a2_CVE-2014-2099,74,11.0,166,20.0,41,74,9,21,4,46,4,11,14,1,0,0,34.666666666666664,3.2634852801519467,12.777777777777779,14.389607922941261,14.389607922941261,True,libavcodec/msrle.c,msrle_decode_frame,25,32,225,741,3,2014
133,133,vorbis_residue_decode_internal_libavcodec%vorbisdec_8c50704ebf1777bee76772c4835d9760b3721057_CVE-2014-7937,243,40.0,1848,285.0,15,136,5,16,8,75,31,10,55,0,0,0,71.4,1.2344026733500415,46.6,2.284193817878029,2.284193817878029,True,libavcodec/vorbisdec.c,vorbis_residue_decode_internal,19,20,5,25,6,2014
134,134,encode_frame_libavcodec%proresenc_kostya_52b81ff4635c077b2bc8b8d3637d933b6629d803_CVE-2014-5271,146,15.0,1290,161.0,14,34,3,5,4,33,28,28,4,0,0,0,50.33333333333334,0.3148148148148148,7.666666666666668,0.9470899470899472,0.9470899470899472,True,libavcodec/proresenc_kostya.c,encode_frame,1,55,68,68,5,2014
135,135,decode_frame_libavcodec%iff_abc1fa7c5a1dca1345b9471b81cfcda00c56220d_CVE-2014-5272,292,78.0,897,174.0,47,96,8,15,4,188,14,23,148,10,0,0,27.125,1.0214209401709402,7.875,4.273427960927961,4.273427960927961,True,libavcodec/iff.c,decode_frame,20,132,191,204,317,2014
136,136,encode_slice_libavcodec%proresenc_kostya_52b81ff4635c077b2bc8b8d3637d933b6629d803_CVE-2014-5271,76,12.0,1290,161.0,5,34,2,5,8,21,28,0,2,1,0,0,78.0,0.5222222222222221,7.0,1.0777777777777775,1.0777777777777775,True,libavcodec/proresenc_kostya.c,encode_slice,0,11,1,4,5,2014
137,137,decode_ihdr_chunk_libavcodec%pngdec_79ceaf827be0b070675d4cd0a55c3386542defd8_CVE-2014-9317,29,4.0,1148,245.0,3,150,1,30,3,0,23,1,5,0,0,0,122.0,0.4444444444444444,9.0,1.5555555555555556,1.5555555555555556,True,libavcodec/pngdec.c,decode_ihdr_chunk,0,26,1,3,162,2014
139,139,gif_read_image_libavcodec%gifdec_8f1457864be8fb9653643519dea1c6492f1dde57_CVE-2014-8547,234,38.0,563,84.0,39,105,12,23,2,30,12,39,37,3,0,0,51.75,2.4853047877798846,44.5,10.107807953414696,10.107807953414696,True,libavcodec/gifdec.c,gif_read_image,77,99,225,741,2,2014
140,140,tak_decode_frame_libavcodec%takdec_f58eab151214d2d35ff0973f2b3e51c5eb372da4_CVE-2014-2097,247,70.0,950,184.0,21,33,5,7,4,65,17,3,45,5,0,0,46.0,0.4176068376068376,11.2,1.2974847374847376,1.2974847374847376,True,libavcodec/takdec.c,tak_decode_frame,222,234,225,741,936,2014
141,141,avcodec_align_dimensions2_libavcodec%utils_105654e376a736d243aef4a1d121abebce912e6b_CVE-2014-8542,150,100.0,3712,1049.0,64,1214,18,125,4,5,118,4,11,0,0,0,40.888888888888886,8.400888168734943,24.66666666666667,13.345482580689714,13.345482580689714,True,libavcodec/utils.c,avcodec_align_dimensions2,24,39,247,475,3,2014
142,142,ff_hevc_decode_nal_sps_libavcodec%hevc_ps_ea38e5a6b75706477898eb1e6582d667dbb9946c_CVE-2014-9319,471,82.0,1524,286.0,52,73,7,11,1,25,13,11,29,3,0,0,48.0,0.6322242387578141,22.285714285714285,1.4747112032955954,1.4747112032955954,True,libavcodec/hevc_ps.c,ff_hevc_decode_nal_sps,353,362,14,203,13,2014
143,143,destroy_buffers_libavcodec%sanm_39bbdebb1ed8eb9c9b0cd6db85afde6ba89d86e4_CVE-2015-6822,10,1.0,1528,289.0,3,34,2,8,1,0,40,0,0,0,0,0,75.5,0.4722222222222222,11.5,1.4206349206349207,1.4206349206349207,True,libavcodec/sanm.c,destroy_buffers,8,11,2,37,1042,2015
144,144,update_dimensions_libavcodec%vp8_dabea74d0e82ea80cd344f630497cafcb3ef872c_CVE-2015-6761,60,18.0,2855,558.0,29,246,9,39,4,6,76,2,19,0,0,0,43.66666666666666,14.22355681515164,18.444444444444443,16.355808848984132,16.355808848984132,True,libavcodec/vp8.c,update_dimensions,21,32,225,741,23,2015
145,145,ff_rv34_decode_init_thread_copy_libavcodec%rv34_3197c0aa87a3b7190e17d49e6fbc7b554e4b3f0a_CVE-2015-6826,21,4.0,1842,382.0,8,224,3,29,1,5,46,0,1,0,0,0,64.33333333333333,2.807651607651608,27.0,6.429141229141232,6.429141229141232,True,libavcodec/rv34.c,ff_rv34_decode_init_thread_copy,5,39,225,741,49,2015
146,146,ff_dwt_decode_libavcodec%jpeg2000dwt_75422280fbcdfbe9dc56bde5525b4d8b280f1bc5_CVE-2015-8662,18,4.0,740,150.0,2,35,1,3,2,0,19,0,0,0,0,0,0.0,0.0,6.0,0.16666666666666666,0.16666666666666666,True,libavcodec/jpeg2000dwt.c,ff_dwt_decode,0,17,7,61,6,2015
147,147,smka_decode_frame_libavcodec%smacker_4a9af07a49295e014b059c1ab624c40345af5892_CVE-2015-8365,194,41.0,829,152.0,47,156,11,30,4,27,15,9,3,1,0,0,99.27272727272728,1.6145076479409313,26.09090909090909,4.223571614126337,3.684610575165298,True,libavcodec/smacker.c,smka_decode_frame,43,95,225,741,1,2015
148,148,h264_slice_header_init_libavcodec%h264_slice_4ea4d2f438c9a7eba37980c9a87be4b34943e4d5_CVE-2015-8661,113,23.0,2604,597.0,2,224,2,20,1,23,30,0,19,0,0,0,84.0,0.5831983805668016,101.5,1.9914979757085016,1.9914979757085016,True,libavcodec/h264_slice.c,h264_slice_header_init,17,101,24,85,691,2015
149,149,ff_hevc_parse_sps_libavcodec%hevc_ps_93f30f825c08477fe8f76be00539e96014cc83c8_CVE-2015-8217,397,63.0,1608,321.0,68,111,10,15,6,12,19,7,79,2,0,0,51.8,0.5591966432438301,36.3,1.4305974374486172,1.4305974374486172,True,libavcodec/hevc_ps.c,ff_hevc_parse_sps,29,43,103,180,326,2015
150,150,msrle_decode_pal4_libavcodec%msrledec_f7e1367f58263593e6cee3c282f7277d7ee9d553_CVE-2015-3395,107,20.0,266,54.0,6,35,2,10,3,21,3,18,19,0,0,0,68.5,0.5972222222222222,6.5,3.6527777777777777,3.6527777777777777,True,libavcodec/msrledec.c,msrle_decode_pal4,27,90,5,9,727,2015
151,151,jpeg2000_dec_cleanup_libavcodec%jpeg2000dec_44a7f17d0b20e6f8d836b2957e3e357b639f19a2_CVE-2015-8363,24,4.0,2160,468.0,7,264,2,16,1,16,44,0,2,0,0,0,61.0,0.2222222222222222,7.5,0.8611111111111112,0.8611111111111112,True,libavcodec/jpeg2000dec.c,jpeg2000_dec_cleanup,7,14,7,61,6,2015
152,152,mov_read_default_libavformat%mov_3ebd76a9c57558e284e94da367dd23b435e6a6d0_CVE-2015-1208,113,36.0,4302,1040.0,2,1068,2,102,3,19,97,4,29,1,0,0,15.5,10.875,2.5,53.875,53.875,True,libavformat/mov.c,mov_read_default,34,72,248,1830,1,2015
153,153,jpeg2000_read_main_headers_libavcodec%jpeg2000dec_44a7f17d0b20e6f8d836b2957e3e357b639f19a2_CVE-2015-8363,117,26.0,2160,468.0,28,264,6,16,1,23,44,4,11,0,0,0,94.5,3.85120376699324,49.16666666666666,16.204216348953192,16.204216348953192,True,libavcodec/jpeg2000dec.c,jpeg2000_read_main_headers,16,67,26,61,6,2015
154,154,ff_mjpeg_decode_sof_libavcodec%mjpegdec_fabbfaa095660982cc0bc63242c459561fa37037_CVE-2015-1872,471,172.0,2373,668.0,94,399,12,43,1,50,28,28,219,1,0,0,37.0,0.6780586062119638,25.75,1.8457341169362096,1.8457341169362096,True,libavcodec/mjpegdec.c,ff_mjpeg_decode_sof,66,68,245,741,2,2015
155,155,decode_ihdr_chunk_libavcodec%pngdec_47f4e2d8960ca756ca153ab8e3e93d80449b8c91_CVE-2015-6818,40,7.0,1351,304.0,6,180,1,34,3,0,25,2,8,0,0,0,122.0,0.4444444444444444,9.0,1.5555555555555556,1.5555555555555556,True,libavcodec/pngdec.c,decode_ihdr_chunk,7,26,1,6,14,2015
156,156,ff_sbr_apply_libavcodec%aacsbr_79a98294da6cd85f8c86b34764c5e0c43b09eea3_CVE-2015-6820,95,11.0,1778,312.0,25,115,7,13,5,14,36,7,6,1,0,0,33.42857142857143,0.8510770975056688,7.857142857142858,2.326303854875284,2.326303854875284,True,libavcodec/aacsbr.c,ff_sbr_apply,21,33,18,50,3,2015
157,157,read_sbr_data_libavcodec%aacsbr_79a98294da6cd85f8c86b34764c5e0c43b09eea3_CVE-2015-6820,42,11.0,1778,312.0,6,115,2,13,4,8,36,4,20,0,0,0,65.5,0.2847222222222222,8.5,1.4027777777777777,1.4027777777777777,True,libavcodec/aacsbr.c,read_sbr_data,8,29,6,50,422,2015
158,158,ff_frame_thread_init_libavcodec%pthread_frame_f1a38264f20382731cf2cc75fdd98f4c9a84a626_CVE-2015-6825,122,18.0,921,157.0,15,43,4,11,1,26,21,2,4,0,0,0,83.0,0.4716758186358913,60.25,1.4363620146741745,1.4363620146741745,True,libavcodec/pthread_frame.c,ff_frame_thread_init,9,94,4,44,265,2015
