,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com
2320,cryptodev_dh_compute_key_crypto%engine%eng_cryptodev,45,6.0,1542,191.0,3,43,3,11,3,11,39,3,3,1,2,0,87.33333333333331,0.6329430132708821,30.66666666666667,1.7721831902159768,1.7721831902159768,False,crypto/engine/eng_cryptodev.c,cryptodev_dh_compute_key,37,40,848,7132,175
2321,camellia_ofb_cipher_crypto%evp%e_camellia,13,1.0,366,39.0,2,11,2,6,4,4,13,0,0,1,2,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_camellia.c,camellia_ofb_cipher,0,9,848,7132,289
2322,dynamic_ctrl_crypto%engine%eng_dyn,86,27.0,553,75.0,3,28,2,10,5,9,12,12,12,5,0,0,65.0,0.3428571428571429,15.5,0.7976190476190477,0.7976190476190477,False,crypto/engine/eng_dyn.c,dynamic_ctrl,28,77,848,7132,175
2323,chacha_cipher_crypto%evp%e_chacha20_poly1305,73,16.0,632,97.0,1,3,1,2,4,11,12,11,3,2,1,2,64.0,2.0,4.0,5.25,5.25,False,crypto/evp/e_chacha20_poly1305.c,chacha_cipher,0,69,1,8,585
2324,ERR_get_error_line_crypto%err%err,5,1.0,952,149.0,6,99,2,14,2,0,45,0,0,0,0,0,33.5,0.2,5.5,0.75,0.75,False,crypto/err/err.c,ERR_get_error_line,3,4,848,7132,196
2325,EVP_DigestInit_crypto%evp%digest,6,1.0,582,134.0,11,54,5,12,2,0,12,0,0,0,0,0,40.0,0.13714285714285715,7.4,0.5190476190476191,0.5190476190476191,False,crypto/evp/digest.c,EVP_DigestInit,5,7,848,7132,196
2326,aesni_init_key_crypto%evp%e_aes,37,8.0,4442,688.0,5,97,3,10,4,6,65,0,1,6,3,0,43.66666666666666,0.7999999999999999,5.0,2.25,2.25,False,crypto/evp/e_aes.c,aesni_init_key,20,30,848,7132,289
2327,ENGINE_get_first_crypto%engine%eng_list,19,3.0,349,60.0,4,25,2,9,0,1,12,0,0,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_list.c,ENGINE_get_first,5,11,848,7132,251
2328,EVP_EncodeUpdate_crypto%evp%encode,58,10.0,478,76.0,9,31,3,14,5,4,13,3,6,1,1,2,48.0,0.2285714285714285,11.333333333333336,0.5317460317460317,0.5317460317460317,False,crypto/evp/encode.c,EVP_EncodeUpdate,3,40,848,7132,196
2329,ENGINE_get_pkey_meth_crypto%engine%tb_pkmeth,12,3.0,114,20.0,2,5,2,3,2,5,10,0,2,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/engine/tb_pkmeth.c,ENGINE_get_pkey_meth,10,12,848,7132,289
2330,chacha20_poly1305_cipher_crypto%evp%e_chacha20_poly1305,129,25.0,632,97.0,2,3,1,2,4,14,12,10,36,20,1,0,64.0,2.0,4.0,5.25,5.25,False,crypto/evp/e_chacha20_poly1305.c,chacha20_poly1305_cipher,0,116,1,8,585
2331,engine_openssl_crypto%engine%eng_openssl,12,3.0,647,114.0,1,39,0,12,0,3,29,0,0,0,0,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/engine/eng_openssl.c,engine_openssl,10,14,848,7132,251
2332,ENGINE_ctrl_cmd_string_crypto%engine%eng_ctrl,111,18.0,385,81.0,3,8,3,6,4,4,8,40,22,3,0,0,42.333333333333336,0.13333333333333333,5.0,0.8333333333333334,0.8333333333333334,False,crypto/engine/eng_ctrl.c,ENGINE_ctrl_cmd_string,101,102,848,7132,251
2333,ERR_error_string_crypto%err%err,10,2.0,952,149.0,5,99,2,14,2,1,45,0,1,0,0,0,33.5,0.2,5.5,0.75,0.75,False,crypto/err/err.c,ERR_error_string,6,7,848,7132,196
2334,aes_t4_gcm_init_key_crypto%evp%e_aes,48,11.0,4442,688.0,2,97,2,10,4,8,65,6,7,4,2,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_aes.c,aes_t4_gcm_init_key,0,49,848,7132,289
2335,ENGINE_get_RAND_crypto%engine%tb_rand,5,1.0,72,11.0,2,5,2,2,1,0,8,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/tb_rand.c,ENGINE_get_RAND,0,4,848,7132,251
2336,des_cfb64_cipher_crypto%evp%e_des,25,3.0,242,28.0,7,16,4,7,4,0,11,0,1,4,1,0,61.25,0.6714285714285714,9.25,1.9613095238095242,1.9613095238095242,False,crypto/evp/e_des.c,des_cfb64_cipher,11,12,848,7132,289
2337,aesni_cbc_cipher_crypto%evp%e_aes,10,1.0,4442,688.0,5,97,3,10,4,0,65,0,0,0,1,0,43.66666666666666,0.7999999999999999,5.0,2.25,2.25,False,crypto/evp/e_aes.c,aesni_cbc_cipher,0,4,848,7132,289
2338,engine_unlocked_finish_crypto%engine%eng_init,39,8.0,157,17.0,4,5,4,4,2,2,4,11,8,0,0,0,37.25,0.17142857142857146,8.75,0.39880952380952384,0.39880952380952384,False,crypto/engine/eng_init.c,engine_unlocked_finish,32,37,848,7132,251
2339,EVP_DecryptInit_ex_crypto%evp%evp_enc,7,1.0,677,140.0,6,77,3,13,5,0,24,0,0,0,0,0,42.333333333333336,0.13333333333333333,5.0,0.8333333333333334,0.8333333333333334,False,crypto/evp/evp_enc.c,EVP_DecryptInit_ex,0,6,848,7132,251
2340,ERR_set_error_data_crypto%err%err,9,1.0,952,149.0,4,99,2,14,2,2,45,4,0,0,1,0,33.5,0.2,5.5,0.75,0.75,False,crypto/err/err.c,ERR_set_error_data,2,11,848,7132,196
2341,des3_ctrl_crypto%evp%e_des3,21,5.0,424,48.0,6,34,4,8,4,3,18,0,4,0,0,0,61.25,0.6714285714285714,9.25,1.9613095238095242,1.9613095238095242,False,crypto/evp/e_des3.c,des3_ctrl,0,21,848,7132,289
2342,int_load_crypto%engine%eng_dyn,34,8.0,553,75.0,4,28,3,10,1,16,12,9,6,0,1,0,60.33333333333334,0.2285714285714285,11.0,0.8650793650793651,0.8650793650793651,False,crypto/engine/eng_dyn.c,int_load,24,26,848,7132,289
2343,engine_cleanup_add_last_crypto%engine%eng_lib,10,3.0,336,46.0,4,21,2,8,1,1,29,0,0,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_lib.c,engine_cleanup_add_last,4,8,848,7132,251
2344,des_ede3_cfb8_cipher_crypto%evp%e_des3,22,3.0,424,48.0,3,34,2,8,4,0,18,0,1,4,2,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_des3.c,des_ede3_cfb8_cipher,12,16,848,7132,289
2345,EVP_CIPHER_CTX_set_padding_crypto%evp%evp_enc,9,2.0,677,140.0,2,77,2,13,2,0,24,0,1,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_enc.c,EVP_CIPHER_CTX_set_padding,0,7,848,7132,289
2346,ERR_load_strings_crypto%err%err,10,2.0,952,149.0,3,99,2,14,2,0,45,0,0,0,0,0,33.5,0.2,5.5,0.75,0.75,False,crypto/err/err.c,ERR_load_strings,5,5,848,7132,196
2347,aes_ecb_cipher_crypto%evp%e_aes,16,3.0,4442,688.0,5,97,4,10,4,10,65,0,1,1,3,0,61.25,0.6714285714285715,9.25,1.9613095238095242,1.9613095238095242,False,crypto/evp/e_aes.c,aes_ecb_cipher,18,23,848,7132,289
2348,test_sha_md_destroy_crypto%engine%eng_openssl,6,1.0,647,114.0,5,39,5,12,0,0,29,0,0,0,0,0,51.8,0.5371428571428571,8.0,1.569047619047619,1.569047619047619,False,crypto/engine/eng_openssl.c,test_sha_md_destroy,0,5,7,29,765
2349,aes_t4_xts_init_key_crypto%evp%e_aes,58,10.0,4442,688.0,4,97,3,10,4,8,65,3,6,3,2,0,65.0,0.9568627450980391,10.333333333333334,2.563725490196078,2.563725490196078,False,crypto/evp/e_aes.c,aes_t4_xts_init_key,62,67,848,7132,175
2350,ENGINE_init_crypto%engine%eng_init,13,2.0,157,17.0,2,5,2,4,1,1,4,0,1,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_init.c,ENGINE_init,0,13,848,7132,251
2351,null_init_key_crypto%evp%e_null,6,1.0,50,4.0,4,19,2,10,4,0,3,0,0,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/e_null.c,null_init_key,4,5,848,7132,175
2352,ENGINE_set_ctrl_function_crypto%engine%eng_lib,6,1.0,336,46.0,3,21,2,8,2,0,29,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_lib.c,ENGINE_set_ctrl_function,0,4,848,7132,251
2353,idea_ecb_cipher_crypto%evp%e_idea,9,1.0,70,6.0,5,10,3,5,4,0,3,0,0,0,1,0,59.0,0.7999999999999999,5.333333333333333,2.583333333333333,2.583333333333333,False,crypto/evp/e_idea.c,idea_ecb_cipher,4,6,848,7132,289
2354,EVP_aes_128_cfb_crypto%evp%e_old,5,1.0,113,11.0,1,6,0,5,0,0,11,0,0,0,0,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/e_old.c,EVP_aes_128_cfb,0,4,848,7132,289
2355,EVP_CIPHER_param_to_asn1_crypto%evp%evp_lib,34,12.0,584,131.0,8,30,2,9,2,1,51,0,8,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_lib.c,EVP_CIPHER_param_to_asn1,13,15,848,7132,196
2356,ERR_peek_error_line_data_crypto%err%err,6,1.0,952,149.0,8,99,2,14,4,0,45,0,0,0,0,0,33.5,0.2,5.5,0.75,0.75,False,crypto/err/err.c,ERR_peek_error_line_data,4,4,848,7132,196
2357,EVP_rc2_cfb_crypto%evp%e_old,5,1.0,113,11.0,1,6,0,5,0,0,11,0,0,0,0,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/e_old.c,EVP_rc2_cfb,0,4,848,7132,289
2358,ENGINE_get_cmd_defns_crypto%engine%eng_lib,5,1.0,336,46.0,4,21,2,8,1,0,29,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_lib.c,ENGINE_get_cmd_defns,0,3,848,7132,251
2359,ossl_hmac_signctx_crypto%engine%eng_openssl,19,4.0,647,114.0,3,39,3,12,4,9,29,0,3,1,0,0,60.33333333333334,0.2285714285714285,11.0,0.8650793650793651,0.8650793650793651,False,crypto/engine/eng_openssl.c,ossl_hmac_signctx,18,18,848,7132,289
2360,EVP_MD_type_crypto%evp%evp_lib,5,1.0,584,131.0,2,30,1,9,1,0,51,0,0,0,1,0,62.0,0.4,10.0,1.5,1.5,False,crypto/evp/evp_lib.c,EVP_MD_type,0,4,848,7132,136
2361,aes_gcm_tls_cipher_crypto%evp%e_aes,146,28.0,4442,688.0,7,97,4,10,4,14,65,34,63,0,0,0,50.0,0.6,5.0,1.9375,1.9375,False,crypto/evp/e_aes.c,aes_gcm_tls_cipher,54,116,848,7132,74
2362,ERR_print_errors_crypto%err%err_prn,5,1.0,65,8.0,13,18,6,10,1,0,5,0,0,0,0,0,44.83333333333334,0.19271708683473388,9.0,0.5894024276377218,0.5894024276377218,False,crypto/err/err_prn.c,ERR_print_errors,3,4,848,7132,196
2363,engine_cleanup_cb_free_crypto%engine%eng_lib,6,1.0,336,46.0,3,21,2,8,1,0,29,0,0,0,1,0,65.0,0.3428571428571429,15.5,0.7976190476190477,0.7976190476190477,False,crypto/engine/eng_lib.c,engine_cleanup_cb_free,4,5,848,7132,289
2364,rc2_ctrl_crypto%evp%e_rc2,28,6.0,191,29.0,2,16,1,5,4,0,9,0,1,2,1,0,51.0,0.0,2.0,1.0,1.0,False,crypto/evp/e_rc2.c,rc2_ctrl,24,26,848,7132,251
2365,rc2_magic_to_meth_crypto%evp%e_rc2,14,4.0,191,29.0,2,16,1,5,1,0,9,0,6,0,0,0,51.0,0.0,2.0,1.0,1.0,False,crypto/evp/e_rc2.c,rc2_magic_to_meth,0,12,848,7132,289
2366,enc_new_crypto%evp%bio_enc,23,3.0,429,74.0,1,29,0,10,1,1,9,0,0,1,1,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/bio_enc.c,enc_new,2,19,848,7132,175
2367,ENGINE_remove_crypto%engine%eng_list,16,3.0,393,58.0,3,25,2,9,1,2,12,0,2,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_list.c,ENGINE_remove,0,14,848,7132,251
2368,aes_ofb_cipher_crypto%evp%e_aes,13,1.0,4442,688.0,10,97,4,10,4,4,65,0,0,1,2,0,61.25,0.6714285714285715,9.25,1.9613095238095242,1.9613095238095242,False,crypto/evp/e_aes.c,aes_ofb_cipher,8,10,848,7132,289
2369,ENGINE_get_load_pubkey_function_crypto%engine%eng_pkey,5,1.0,140,20.0,2,6,2,3,1,0,8,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_pkey.c,ENGINE_get_load_pubkey_function,0,4,848,7132,251
2370,EVP_MD_meth_set_flags_crypto%evp%evp_lib,6,1.0,584,131.0,1,30,1,9,2,0,51,0,0,0,1,0,68.0,0.2857142857142857,21.0,0.09523809523809523,0.09523809523809523,False,crypto/evp/evp_lib.c,EVP_MD_meth_set_flags,0,5,1,23,765
2371,ENGINE_set_flags_crypto%engine%eng_lib,6,1.0,336,46.0,3,21,2,8,2,0,29,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_lib.c,ENGINE_set_flags,0,4,848,7132,251
2372,r_32_12_16_init_key_crypto%evp%e_rc5,8,1.0,74,8.0,3,9,2,4,4,0,3,0,0,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/e_rc5.c,r_32_12_16_init_key,2,6,848,7132,289
2373,md_read_crypto%evp%bio_md,28,7.0,233,40.0,3,25,1,9,3,3,8,0,6,2,1,0,62.0,0.4,10.0,1.5,1.5,False,crypto/evp/bio_md.c,md_read,2,20,848,7132,196
2374,aes_wrap_cipher_crypto%evp%e_aes,74,16.0,4442,688.0,6,97,2,10,4,9,65,26,13,5,2,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/e_aes.c,aes_wrap_cipher,41,53,848,7132,289
2375,ERR_func_error_string_crypto%err%err,18,3.0,952,149.0,9,99,4,14,1,4,45,0,0,0,0,0,37.5,0.21764705882352944,7.75,0.6102941176470589,0.6102941176470589,False,crypto/err/err.c,ERR_func_error_string,4,11,848,7132,175
2376,EVP_MD_meth_get_flags_crypto%evp%evp_lib,5,1.0,584,131.0,1,30,1,9,1,0,51,0,0,0,1,0,68.0,0.2857142857142857,21.0,0.09523809523809523,0.09523809523809523,False,crypto/evp/evp_lib.c,EVP_MD_meth_get_flags,0,4,1,23,765
2377,ok_ctrl_crypto%evp%bio_ok,89,19.0,610,86.0,2,37,0,10,4,6,13,9,3,2,1,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/bio_ok.c,ok_ctrl,81,89,848,7132,196
2378,openssl_ciphers_crypto%engine%eng_openssl,28,4.0,652,90.0,2,39,2,12,4,3,29,6,4,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_openssl.c,openssl_ciphers,0,25,848,7132,251
2379,EVP_EncodeInit_crypto%evp%encode,8,1.0,478,76.0,3,31,1,14,1,0,13,0,0,0,1,0,62.0,0.4,10.0,1.5,1.5,False,crypto/evp/encode.c,EVP_EncodeInit,1,5,848,7132,196
2380,ENGINE_get_static_state_crypto%engine%eng_lib,5,1.0,336,46.0,2,21,2,8,0,0,29,0,0,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_lib.c,ENGINE_get_static_state,0,4,848,7132,251
2381,engine_table_cleanup_crypto%engine%eng_table,11,2.0,301,51.0,4,20,2,10,1,0,15,0,1,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/eng_table.c,engine_table_cleanup,10,11,848,7132,251
2382,rc4_hmac_md5_ctrl_crypto%evp%e_rc4_hmac_md5,62,10.0,262,31.0,6,10,3,5,4,10,5,2,3,1,0,0,59.0,0.7999999999999999,5.333333333333333,2.583333333333333,2.583333333333333,False,crypto/evp/e_rc4_hmac_md5.c,rc4_hmac_md5_ctrl,53,54,848,7132,289
2383,aes_ocb_cleanup_crypto%evp%e_aes,7,1.0,4442,688.0,3,97,1,10,1,4,65,0,0,0,2,0,62.0,0.4,10.0,1.5,1.5,False,crypto/evp/e_aes.c,aes_ocb_cleanup,0,6,848,7132,289
2384,EVP_CIPHER_CTX_test_flags_crypto%evp%evp_lib,5,1.0,584,131.0,2,30,2,9,2,0,51,0,0,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_lib.c,EVP_CIPHER_CTX_test_flags,0,4,848,7132,289
2385,EVP_add_alg_module_crypto%evp%evp_cnf,5,1.0,56,7.0,2,6,2,4,0,0,2,0,0,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_cnf.c,EVP_add_alg_module,0,4,848,7132,289
2386,ERR_pop_to_mark_crypto%err%err,20,6.0,952,149.0,4,99,2,14,0,1,45,0,0,0,1,0,65.0,0.3428571428571429,15.5,0.7976190476190477,0.7976190476190477,False,crypto/err/err.c,ERR_pop_to_mark,18,19,848,7132,136
2387,EVP_ENCODE_CTX_new_crypto%evp%encode,5,1.0,478,76.0,1,31,1,14,0,0,13,0,0,1,0,0,68.0,0.2857142857142857,21.0,0.09523809523809523,0.09523809523809523,False,crypto/evp/encode.c,EVP_ENCODE_CTX_new,0,4,1,3,765
2388,ENGINE_get_pkey_asn1_meths_crypto%engine%tb_asnmth,5,1.0,209,35.0,2,9,2,5,1,0,13,0,0,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/engine/tb_asnmth.c,ENGINE_get_pkey_asn1_meths,0,4,848,7132,289
2389,EVP_MD_CTX_reset_crypto%evp%digest,50,15.0,582,134.0,6,54,3,12,1,0,12,11,9,0,1,0,66.33333333333333,0.38543417366946775,16.0,0.8454715219421102,0.8454715219421102,False,crypto/evp/digest.c,EVP_MD_CTX_reset,0,1,1,10,765
2390,ossl_hmac_copy_crypto%engine%eng_openssl,19,5.0,652,90.0,4,39,3,12,2,2,29,0,1,0,2,0,60.33333333333334,0.2285714285714285,11.0,0.8650793650793651,0.8650793650793651,False,crypto/engine/eng_openssl.c,ossl_hmac_copy,17,19,848,7132,289
2391,b64_read_crypto%evp%bio_b64,248,42.0,553,97.0,2,26,0,11,3,16,9,62,9,11,0,1,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/bio_b64.c,b64_read,27,206,848,7132,1
2392,aesni_cbc_hmac_sha256_init_key_crypto%evp%e_aes_cbc_hmac_sha256,25,3.0,950,97.0,2,24,2,6,4,5,14,1,1,0,2,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_aes_cbc_hmac_sha256.c,aesni_cbc_hmac_sha256_init_key,0,21,848,7132,289
2393,enc_ctrl_crypto%evp%bio_enc,102,21.0,429,74.0,2,29,0,10,4,7,9,11,0,7,3,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/bio_enc.c,enc_ctrl,4,87,848,7132,196
2394,EVP_DecodeFinal_crypto%evp%encode,16,3.0,478,76.0,3,31,1,14,3,1,13,0,1,0,1,0,62.0,0.4,10.0,1.5,1.5,False,crypto/evp/encode.c,EVP_DecodeFinal,1,14,848,7132,196
2395,EVP_PBE_find_crypto%evp%evp_pbe,31,8.0,263,36.0,8,48,2,11,5,5,9,0,4,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_pbe.c,EVP_PBE_find,21,29,848,7132,289
2396,aes_gcm_cipher_crypto%evp%e_aes,150,32.0,4442,688.0,17,97,4,10,4,32,65,13,145,0,0,0,48.25,0.7470588235294118,12.5,3.0404411764705883,3.0404411764705883,False,crypto/evp/e_aes.c,aes_gcm_cipher,45,123,848,7132,289
2397,md_gets_crypto%evp%bio_md,16,3.0,233,40.0,2,25,0,9,3,2,8,0,2,2,1,0,56.5,0.2285714285714285,7.5,1.147058823529412,1.147058823529412,False,crypto/evp/bio_md.c,md_gets,3,10,848,7132,196
2398,ENGINE_get_cipher_engine_crypto%engine%tb_cipher,5,1.0,91,16.0,2,5,2,2,1,0,9,0,0,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/tb_cipher.c,ENGINE_get_cipher_engine,0,4,848,7132,251
2399,openssl_destroy_crypto%engine%eng_openssl,6,1.0,652,90.0,2,39,2,12,1,0,29,0,0,0,0,0,41.0,0.14285714285714285,12.0,0.047619047619047616,0.047619047619047616,False,crypto/engine/eng_openssl.c,openssl_destroy,0,5,7,29,765
2400,EVP_DecryptInit_crypto%evp%evp_enc,6,1.0,677,140.0,10,77,3,13,4,0,24,0,0,0,0,0,42.333333333333336,0.13333333333333333,5.0,0.8333333333333334,0.8333333333333334,False,crypto/evp/evp_enc.c,EVP_DecryptInit,3,4,848,7132,196
2401,engine_cpy_crypto%engine%eng_list,31,1.0,393,58.0,11,25,6,9,2,0,12,0,0,0,2,0,44.83333333333334,0.19271708683473388,9.0,0.5894024276377218,0.5894024276377218,False,crypto/engine/eng_list.c,engine_cpy,22,23,848,7132,175
2402,EVP_CipherFinal_crypto%evp%evp_enc,8,2.0,677,140.0,2,77,2,13,3,0,24,0,1,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_enc.c,EVP_CipherFinal,3,6,848,7132,196
2403,EVP_PKEY_get_attr_by_OBJ_crypto%evp%evp_pkey,6,1.0,149,24.0,2,50,2,9,3,0,13,0,0,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/evp_pkey.c,EVP_PKEY_get_attr_by_OBJ,0,5,848,7132,289
2404,EVP_aes_128_wrap_crypto%evp%e_aes,5,1.0,4442,688.0,2,97,2,10,0,0,65,0,0,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/e_aes.c,EVP_aes_128_wrap,0,4,848,7132,289
2405,cmll_t4_init_key_crypto%evp%e_camellia,65,17.0,366,39.0,5,11,4,6,4,7,13,0,1,9,3,0,45.5,0.6,4.25,1.9375,1.9375,False,crypto/evp/e_camellia.c,cmll_t4_init_key,60,64,848,7132,289
2406,ENGINE_get_DH_crypto%engine%tb_dh,5,1.0,72,11.0,2,5,2,2,1,0,8,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/tb_dh.c,ENGINE_get_DH,0,4,848,7132,251
2407,sig_in_crypto%evp%bio_ok,48,7.0,610,86.0,4,37,2,10,1,9,13,0,0,1,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/evp/bio_ok.c,sig_in,36,40,848,7132,196
2408,EVP_Digest_crypto%evp%digest,18,4.0,582,134.0,11,54,5,12,6,4,12,0,0,0,0,0,40.0,0.13714285714285715,7.4,0.5190476190476191,0.5190476190476191,False,crypto/evp/digest.c,EVP_Digest,9,13,848,7132,289
2409,random_status_crypto%engine%eng_rdrand,5,1.0,149,20.0,3,6,3,3,0,0,7,0,0,0,0,0,59.0,0.7999999999999999,5.333333333333333,2.583333333333333,2.583333333333333,False,crypto/engine/eng_rdrand.c,random_status,0,4,848,7132,289
2410,EVP_CIPHER_CTX_set_key_length_crypto%evp%evp_enc,15,5.0,677,140.0,5,77,3,13,2,0,24,0,5,0,1,0,42.333333333333336,0.13333333333333333,5.0,0.8333333333333334,0.8333333333333334,False,crypto/evp/evp_enc.c,EVP_CIPHER_CTX_set_key_length,11,12,848,7132,251
2411,ENGINE_set_digests_crypto%engine%tb_digest,6,1.0,91,16.0,2,5,2,2,2,0,9,0,0,0,1,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/tb_digest.c,ENGINE_set_digests,0,5,848,7132,251
2412,test_sha1_init_crypto%engine%eng_openssl,8,1.0,652,90.0,4,39,4,12,1,2,29,0,0,0,0,0,52.0,0.6714285714285715,9.5,1.7113095238095235,1.7113095238095235,False,crypto/engine/eng_openssl.c,test_sha1_init,6,7,848,7132,251
2413,aesni_cbc_hmac_sha1_init_key_crypto%evp%e_aes_cbc_hmac_sha1,25,3.0,964,98.0,8,23,2,5,4,5,14,1,1,0,2,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_aes_cbc_hmac_sha1.c,aesni_cbc_hmac_sha1_init_key,14,20,848,7132,289
2414,camellia_ctr_cipher_crypto%evp%e_camellia,20,2.0,366,39.0,5,11,2,6,4,8,13,0,0,2,2,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_camellia.c,camellia_ctr_cipher,0,15,848,7132,289
2415,ENGINE_register_pkey_asn1_meths_crypto%engine%tb_asnmth,13,3.0,246,33.0,2,9,2,5,1,8,13,0,1,0,1,0,56.5,0.2,6.0,1.25,1.25,False,crypto/engine/tb_asnmth.c,ENGINE_register_pkey_asn1_meths,0,13,848,7132,289
2416,EVP_md2_crypto%evp%m_md2,5,1.0,56,4.0,6,17,3,11,0,0,4,0,0,0,0,0,81.66666666666667,0.5377049180327869,24.33333333333333,2.0737704918032787,2.0737704918032787,False,crypto/evp/m_md2.c,EVP_md2,1,3,848,7132,196
2417,engine_unregister_all_EC_crypto%engine%tb_eckey,5,1.0,72,11.0,2,3,1,1,0,0,8,0,0,0,0,0,51.0,0.0,2.0,1.0,1.0,False,crypto/engine/tb_eckey.c,engine_unregister_all_EC,0,1,4,21,2527
2418,aes_init_key_crypto%evp%e_aes,110,21.0,4442,688.0,9,97,2,10,4,6,65,1,1,20,3,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_aes.c,aes_init_key,34,89,848,7132,289
2419,EVP_DecryptFinal_ex_crypto%evp%evp_enc,67,14.0,677,140.0,17,77,5,13,3,3,24,7,10,1,2,0,31.0,0.08,4.0,0.5,0.5,False,crypto/evp/evp_enc.c,EVP_DecryptFinal_ex,30,54,848,7132,74
2420,sha256_update_crypto%evp%e_aes_cbc_hmac_sha256,31,6.0,950,97.0,4,24,2,6,3,4,14,0,8,1,1,0,63.0,1.2,7.0,3.375,3.375,False,crypto/evp/e_aes_cbc_hmac_sha256.c,sha256_update,0,29,848,7132,289
2421,ENGINE_unregister_ciphers_crypto%engine%tb_cipher,5,1.0,143,16.0,2,5,2,2,1,0,9,0,0,0,0,0,38.0,0.2,6.5,0.75,0.75,False,crypto/engine/tb_cipher.c,ENGINE_unregister_ciphers,0,4,848,7132,251
2422,ENGINE_register_all_pkey_meths_crypto%engine%tb_pkmeth,8,2.0,114,20.0,2,5,2,3,0,1,10,0,0,0,0,0,56.5,0.2,6.0,1.25,1.25,False,crypto/engine/tb_pkmeth.c,ENGINE_register_all_pkey_meths,0,7,848,7132,289
2423,EVP_BytesToKey_crypto%evp%evp_key,80,28.0,150,42.0,13,30,5,10,8,12,5,0,12,1,1,2,63.8,0.9271428571428572,10.8,3.5690476190476184,3.5690476190476184,False,crypto/evp/evp_key.c,EVP_BytesToKey,18,72,848,7132,8
2424,EVP_get_pw_prompt_crypto%evp%evp_key,8,2.0,150,42.0,6,30,2,10,0,0,5,0,0,0,0,0,33.5,0.2,5.5,0.75,0.75,False,crypto/evp/evp_key.c,EVP_get_pw_prompt,1,6,848,7132,196
