,func_id,fun_loc,fun_cplx,mod_loc,mod_cplx,fun_nChanges,mod_nChanges,fun_nAuth,mod_nAuth,n_input,n_decl,n_coloc_funs,locom,n_sanity_check,n_cast,n_null_ptr,n_ptr_mod,avg_contr_follow,avg_contr_forks,avg_contr_repos,avg_contr_start,avg_contr_watch,is_vuln,filepath,funcname,sec_large_add,large_del,max_com_mod_span,max_com_func_span,min_contrib_com
4886,sse8_c_libavcodec%me_cmp,22,2.0,1098,100.0,3,11,3,8,5,6,33,0,0,0,0,0,26.0,0.5586206896551724,13.0,2.135632183908046,2.135632183908046,False,libavcodec/me_cmp.c,sse8_c,1,3,5,55,90
4887,copy_8bit_value_width8_msa_libavcodec%mips%blockdsp_msa,16,2.0,86,10.0,1,2,1,2,4,3,7,0,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/blockdsp_msa.c,copy_8bit_value_width8_msa,0,15,3,10,35
4888,avc_chroma_vt_8w_msa_libavcodec%mips%h264chroma_msa,10,3.0,2018,170.0,2,8,2,3,6,0,71,0,3,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_vt_8w_msa,8,34,2,59,25
4889,avc_chroma_vt_and_aver_dst_2x2_msa_libavcodec%mips%h264chroma_msa,44,1.0,2018,170.0,2,8,2,3,5,25,71,0,0,15,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_vt_and_aver_dst_2x2_msa,13,35,2,59,25
4890,indexof_libavcodec%microdvddec,6,2.0,380,84.0,1,19,1,4,2,5,9,0,0,0,0,0,70.0,1.2,35.0,4.485714285714286,4.485714285714286,False,libavcodec/microdvddec.c,indexof,0,5,2,7,923
4891,ff_fill_block8_msa_libavcodec%mips%blockdsp_msa,6,1.0,86,10.0,3,2,3,2,4,0,7,0,0,0,0,0,35.0,0.6,13.666666666666664,1.6952380952380952,1.6952380952380952,False,libavcodec/mips/blockdsp_msa.c,ff_fill_block8_msa,0,4,3,10,35
4892,h264_set_extradata_libavcodec%mediacodecdec,66,10.0,554,80.0,6,47,3,9,2,18,9,0,0,4,1,0,54.33333333333334,4.501398601398601,16.666666666666668,26.05881895881896,26.05881895881896,False,libavcodec/mediacodecdec.c,h264_set_extradata,0,41,2,36,146
4893,get_band_numbits_NONE_mips_libavcodec%mips%aaccoder_mips,10,1.0,2502,144.0,1,18,1,9,10,0,30,0,0,0,0,0,7.0,0.2,10.0,0.0,0.0,False,libavcodec/mips/aaccoder_mips.c,get_band_numbits_NONE_mips,0,9,1,4,32
4894,fft5_libavcodec%mdct15,46,1.0,329,37.0,2,7,1,1,3,2,8,0,0,0,0,0,47.0,0.6666666666666666,15.0,7.8,7.8,False,libavcodec/mdct15.c,fft5,0,1,2,8,241
4895,mediacodec_buffer_release_libavcodec%mediacodecdec_common,22,5.0,807,114.0,4,26,3,5,2,12,16,0,0,0,2,0,716.3333333333335,1.4666666666666668,79.66666666666667,13.870707070707073,13.870707070707073,False,libavcodec/mediacodecdec_common.c,mediacodec_buffer_release,4,13,3,36,122
4896,ff_sqrf_libavcodec%mathops.h,5,1.0,251,22.0,1,68,1,22,1,0,10,0,0,0,0,0,7.0,0.2,10.0,0.0,0.0,False,libavcodec/mathops.h,ff_sqrf,0,4,12,51,32
4897,ff_AMediaFormat_setInt32_libavcodec%mediacodec_wrapper,27,4.0,1704,239.0,2,28,1,5,3,6,47,0,1,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaFormat_setInt32,0,27,5,59,146
4898,h2645_ps_to_nalu_libavcodec%mediacodecdec,53,11.0,554,80.0,3,47,1,9,4,8,9,3,3,0,0,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodecdec.c,h2645_ps_to_nalu,0,40,2,36,146
4899,ff_AMediaCodec_cleanOutputBuffers_libavcodec%mediacodec_wrapper,23,4.0,1704,239.0,2,28,1,5,1,5,47,0,3,0,2,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaCodec_cleanOutputBuffers,0,25,5,59,146
4900,psy_hp_filter_mips_libavcodec%mips%aacpsy_mips.h,106,1.0,238,6.0,3,4,2,4,3,29,2,0,0,1,0,0,5.0,0.024193548387096774,31.0,0.13709677419354838,0.13709677419354838,False,libavcodec/mips/aacpsy_mips.h,psy_hp_filter_mips,0,107,19,50,6
4901,ff_deblock_v8_luma_8_mmi_libavcodec%mips%h264dsp_mmi,132,1.0,2744,63.0,4,6,0,3,5,2,29,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/h264dsp_mmi.c,ff_deblock_v8_luma_8_mmi,112,118,9,81,28
4902,dec_bark_env_libavcodec%metasound,38,8.0,391,73.0,1,20,0,7,7,38,7,0,4,0,2,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/metasound.c,dec_bark_env,0,36,3,8,731
4903,avc_chroma_hz_4w_msa_libavcodec%mips%h264chroma_msa,12,4.0,2018,170.0,2,8,2,3,6,0,71,0,6,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hz_4w_msa,6,12,2,59,25
4904,ff_mediacodec_dec_receive_libavcodec%mediacodecdec_common,129,23.0,807,114.0,6,26,2,5,4,17,16,8,51,0,0,0,1067.5,2.2,117.5,20.80606060606061,20.80606060606061,False,libavcodec/mediacodecdec_common.c,ff_mediacodec_dec_receive,5,21,2,8,122
4905,ff_h264chroma_init_mips_libavcodec%mips%h264chroma_init_mips,10,1.0,63,5.0,4,4,2,3,2,0,3,2,0,0,0,0,1.5,0.0,0.5,0.0,0.0,False,libavcodec/mips/h264chroma_init_mips.c,ff_h264chroma_init_mips,3,6,10,59,9
4906,avc_chroma_hz_and_aver_dst_8w_msa_libavcodec%mips%h264chroma_msa,13,3.0,2018,170.0,2,8,2,3,6,0,71,0,3,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hz_and_aver_dst_8w_msa,8,34,2,59,25
4907,ff_h263_v_loop_filter_msa_libavcodec%mips%h263dsp_msa,5,1.0,164,4.0,1,1,1,1,3,0,4,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/h263dsp_msa.c,ff_h263_v_loop_filter_msa,0,4,3,7,35
4908,mediacodec_wrap_sw_buffer_libavcodec%mediacodecdec_common,91,12.0,807,114.0,3,26,2,5,7,4,16,11,4,0,1,0,1067.0,2.2,117.5,20.80606060606061,20.80606060606061,False,libavcodec/mediacodecdec_common.c,mediacodec_wrap_sw_buffer,8,76,2,36,122
4909,mediacodec_wrap_hw_buffer_libavcodec%mediacodecdec_common,75,7.0,807,114.0,3,26,2,5,5,7,16,0,4,1,3,0,1067.5,2.2,117.5,20.80606060606061,20.80606060606061,False,libavcodec/mediacodecdec_common.c,mediacodec_wrap_hw_buffer,5,69,3,36,122
4910,VMUL4_mips_libavcodec%mips%aacdec_mips.h,45,1.0,253,4.0,3,5,1,4,4,10,4,0,0,0,0,0,10.0,0.04838709677419355,62.0,0.27419354838709675,0.27419354838709675,False,libavcodec/mips/aacdec_mips.h,VMUL4_mips,0,42,19,50,3
4911,ff_AMediaCodec_getBufferFlagKeyFrame_libavcodec%mediacodec_wrapper,5,1.0,1704,239.0,1,28,1,5,1,0,47,0,0,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaCodec_getBufferFlagKeyFrame,0,4,5,59,146
4912,pix_abs16_y2_c_libavcodec%me_cmp,31,2.0,1098,100.0,2,11,2,8,5,7,33,0,0,0,0,0,38.0,0.4379310344827586,17.0,0.40344827586206894,0.40344827586206894,False,libavcodec/me_cmp.c,pix_abs16_y2_c,0,5,3,55,477
4914,ff_mediacodec_dec_is_flushing_libavcodec%mediacodecdec_common,6,1.0,807,114.0,1,26,1,5,2,0,16,0,0,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodecdec_common.c,ff_mediacodec_dec_is_flushing,0,4,2,36,146
4915,fmul_and_reverse_libavcodec%mips%aacdec_mips,57,2.0,442,34.0,2,5,1,3,4,1,7,13,0,0,0,0,10.0,0.04838709677419355,62.0,0.27419354838709675,0.27419354838709675,False,libavcodec/mips/aacdec_mips.c,fmul_and_reverse,0,49,19,50,12
4916,ff_AMediaCodec_getName_libavcodec%mediacodec_wrapper,21,2.0,1704,239.0,2,28,1,5,1,9,47,0,1,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaCodec_getName,0,21,5,59,146
4917,decode_ppc_libavcodec%metasound,69,12.0,391,73.0,1,20,0,7,5,31,7,0,2,6,3,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/metasound.c,decode_ppc,0,50,3,8,731
4918,lag_read_prob_header_libavcodec%lagarith,113,20.0,732,121.0,8,99,4,21,2,15,16,17,9,1,1,0,45.5,0.5111111111111111,4.0,0.5388888888888889,0.5388888888888889,False,libavcodec/lagarith.c,lag_read_prob_header,9,85,28,29,13
4919,flip_swap_frame_libavcodec%mimic,11,2.0,484,57.0,5,101,3,28,1,5,9,0,0,0,1,0,49.66666666666666,0.289145636971724,23.33333333333333,1.7774399513529948,1.7774399513529948,False,libavcodec/mimic.c,flip_swap_frame,0,6,1,5,244
4920,avc_chroma_hv_4x8_msa_libavcodec%mips%h264chroma_msa,69,1.0,2018,170.0,2,8,2,3,7,49,71,0,0,3,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hv_4x8_msa,0,36,1,15,25
4921,ff_biweight_h264_pixels4_8_msa_libavcodec%mips%h264dsp_msa,17,3.0,2600,102.0,5,7,2,3,8,0,42,0,3,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264dsp_msa.c,ff_biweight_h264_pixels4_8_msa,10,10,3,43,3
4922,microdvd_open_tags_libavcodec%microdvddec,43,14.0,380,84.0,2,19,1,4,2,2,9,0,4,0,0,0,70.0,1.2,35.0,4.485714285714286,4.485714285714286,False,libavcodec/microdvddec.c,microdvd_open_tags,0,41,55,70,923
4923,deblock_v8_luma_intra_8_mmi_libavcodec%mips%h264dsp_mmi,229,1.0,2744,63.0,4,6,0,3,4,3,29,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/h264dsp_mmi.c,deblock_v8_luma_intra_8_mmi,0,218,9,81,28
4924,avc_chroma_hv_and_aver_dst_4w_msa_libavcodec%mips%h264chroma_msa,22,4.0,2018,170.0,2,8,2,3,8,0,71,0,6,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hv_and_aver_dst_4w_msa,10,18,2,59,25
4925,ff_fill_block16_mmi_libavcodec%mips%blockdsp_mmi,26,1.0,159,4.0,5,4,2,2,4,1,4,0,0,0,0,0,52.0,0.8999999999999999,20.0,2.5428571428571427,2.5428571428571427,False,libavcodec/mips/blockdsp_mmi.c,ff_fill_block16_mmi,18,21,9,81,28
4926,copy_width4_msa_libavcodec%mips%h264chroma_msa,30,4.0,2018,170.0,2,8,2,3,4,8,71,0,6,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,copy_width4_msa,0,17,1,21,25
4927,search_for_ms_mips_libavcodec%mips%aaccoder_mips,212,30.0,2502,144.0,8,18,3,9,2,102,30,19,6,0,3,0,18.0,0.2888888888888889,8.333333333333334,2.6,2.6,False,libavcodec/mips/aaccoder_mips.c,search_for_ms_mips,73,117,12,51,6
4928,blockdsp_init_mmi_libavcodec%mips%blockdsp_init_mips,9,1.0,54,3.0,2,4,1,4,1,0,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,False,libavcodec/mips/blockdsp_init_mips.c,blockdsp_init_mmi,1,9,7,13,28
4929,ff_acelp_filter_init_mips_libavcodec%mips%acelp_filters_mips,11,1.0,221,5.0,3,7,0,4,1,0,3,0,0,0,1,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/acelp_filters_mips.c,ff_acelp_filter_init_mips,2,5,14,35,3
4930,ff_AMediaCodecProfile_getProfileFromAVCodecContext_libavcodec%mediacodec_wrapper,74,21.0,1704,239.0,5,28,1,5,1,9,47,0,9,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaCodecProfile_getProfileFromAVCodecContext,12,62,4,44,146
4931,microdvd_init_libavcodec%microdvddec,63,13.0,380,84.0,2,19,1,4,1,23,9,0,1,0,1,0,70.0,1.2,35.0,4.485714285714286,4.485714285714286,False,libavcodec/microdvddec.c,microdvd_init,0,47,4,5,923
4932,avc_loopfilter_cb_or_cr_inter_edge_ver_msa_libavcodec%mips%h264dsp_msa,120,3.0,2600,102.0,2,7,1,3,12,44,42,0,0,20,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/h264dsp_msa.c,avc_loopfilter_cb_or_cr_inter_edge_ver_msa,0,126,3,43,35
4933,ff_h264_add_pixels4_8_mmi_libavcodec%mips%h264dsp_mmi,51,1.0,2744,63.0,5,6,1,3,3,1,29,3,0,0,0,0,2.0,0.0,0.0,0.0,0.0,False,libavcodec/mips/h264dsp_mmi.c,ff_h264_add_pixels4_8_mmi,35,46,9,81,9
4934,dct_sad8x8_c_libavcodec%me_cmp,12,1.0,1098,100.0,6,11,3,8,5,0,33,0,0,0,1,0,66.0,0.4401021711366539,14.333333333333336,0.7874840357598978,0.7874840357598978,False,libavcodec/me_cmp.c,dct_sad8x8_c,1,1,16,55,477
4935,mimic_init_thread_copy_libavcodec%mimic,16,3.0,484,57.0,9,101,6,28,1,5,9,0,0,0,2,0,41.333333333333336,1.5455528569659005,25.0,4.01377408823061,4.01377408823061,False,libavcodec/mimic.c,mimic_init_thread_copy,0,8,225,741,2230
4936,avc_chroma_vt_and_aver_dst_4x8_msa_libavcodec%mips%h264chroma_msa,61,1.0,2018,170.0,2,8,2,3,5,44,71,0,0,1,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_vt_and_aver_dst_4x8_msa,0,33,1,21,25
4937,avc_chroma_vt_2x2_msa_libavcodec%mips%h264chroma_msa,37,1.0,2018,170.0,2,8,2,3,5,22,71,0,0,9,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_vt_2x2_msa,3,32,2,59,25
4938,get_band_numbits_UPAIR7_mips_libavcodec%mips%aaccoder_mips,62,2.0,2502,144.0,3,18,3,9,10,25,30,0,0,1,0,0,19.0,0.2383512544802867,25.66666666666667,2.6913978494623656,2.6913978494623656,False,libavcodec/mips/aaccoder_mips.c,get_band_numbits_UPAIR7_mips,13,56,2,31,6
4939,ff_AMediaCodec_releaseOutputBufferAtTime_libavcodec%mediacodec_wrapper,20,2.0,1704,239.0,4,28,2,5,3,5,47,0,1,2,1,0,1067.5,2.2,117.5,20.80606060606061,20.80606060606061,False,libavcodec/mediacodec_wrapper.c,ff_AMediaCodec_releaseOutputBufferAtTime,1,19,5,59,122
4940,quantize_and_encode_band_cost_NONE_mips_libavcodec%mips%aaccoder_mips,13,1.0,2502,144.0,2,18,1,9,13,0,30,0,0,0,0,0,7.0,0.2,10.0,0.0,0.0,False,libavcodec/mips/aaccoder_mips.c,quantize_and_encode_band_cost_NONE_mips,1,7,12,51,32
4941,int32_to_float_fmul_scalar_mips_libavcodec%mips%fmtconvert_mips,83,1.0,141,2.0,3,4,1,3,4,20,2,47,0,0,0,0,10.0,0.04838709677419355,62.0,0.27419354838709675,0.27419354838709675,False,libavcodec/mips/fmtconvert_mips.c,int32_to_float_fmul_scalar_mips,0,78,19,50,12
4942,get_band_cost_UQUAD_mips_libavcodec%mips%aaccoder_mips,110,4.0,2502,144.0,4,18,4,9,11,48,30,0,2,3,0,0,16.0,0.22876344086021505,21.75,2.018548387096774,2.018548387096774,False,libavcodec/mips/aaccoder_mips.c,get_band_cost_UQUAD_mips,13,100,12,51,6
4943,quantize_and_encode_band_cost_ZERO_mips_libavcodec%mips%aaccoder_mips,25,5.0,2502,144.0,2,18,1,9,13,1,30,0,4,0,0,0,7.0,0.2,10.0,0.0,0.0,False,libavcodec/mips/aaccoder_mips.c,quantize_and_encode_band_cost_ZERO_mips,3,17,12,51,32
4944,ff_celp_filter_init_mips_libavcodec%mips%celp_filters_mips,11,1.0,293,8.0,3,6,0,4,1,0,3,0,0,0,1,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/celp_filters_mips.c,ff_celp_filter_init_mips,2,5,14,35,3
4945,avc_chroma_hz_8x4_msa_libavcodec%mips%h264chroma_msa,32,1.0,2018,170.0,2,8,2,3,5,24,71,0,0,1,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hz_8x4_msa,0,22,1,16,25
4946,ff_fft_init_mips_libavcodec%mips%fft_mips,18,1.0,517,13.0,7,11,1,6,1,2,4,0,0,0,1,0,17.0,3.4,20.0,7.75,7.75,False,libavcodec/mips/fft_mips.c,ff_fft_init_mips,4,14,14,14,3
4947,mediacodec_receive_frame_libavcodec%mediacodecdec,92,20.0,554,80.0,17,47,2,9,2,8,9,29,3,0,1,0,1067.5,2.2,117.5,20.80606060606061,20.80606060606061,False,libavcodec/mediacodecdec.c,mediacodec_receive_frame,41,42,2,8,122
4948,ff_mediacodec_dec_unref_libavcodec%mediacodecdec_common,26,6.0,807,114.0,2,26,2,5,1,0,16,0,8,0,0,0,15.0,0.1,9.5,0.2333333333333333,0.2333333333333333,False,libavcodec/mediacodecdec_common.c,ff_mediacodec_dec_unref,0,25,2,36,146
4949,ff_h264_biweight_pixels16_8_mmi_libavcodec%mips%h264dsp_mmi,71,2.0,2744,63.0,4,6,0,3,8,2,29,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/h264dsp_mmi.c,ff_h264_biweight_pixels16_8_mmi,57,60,9,81,28
4950,avc_wgt_4x4_msa_libavcodec%mips%h264dsp_msa,36,1.0,2600,102.0,3,7,2,3,5,14,42,0,0,4,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264dsp_msa.c,avc_wgt_4x4_msa,0,21,1,13,25
4951,avc_h_loop_filter_chroma422_msa_libavcodec%mips%h264dsp_msa,27,3.0,2600,102.0,2,7,1,3,5,5,42,0,0,2,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/h264dsp_msa.c,avc_h_loop_filter_chroma422_msa,0,38,3,43,35
4952,get_band_cost_UPAIR12_mips_libavcodec%mips%aaccoder_mips,148,4.0,2502,144.0,4,18,4,9,11,58,30,0,2,4,0,0,16.0,0.22876344086021505,21.75,2.018548387096774,2.018548387096774,False,libavcodec/mips/aaccoder_mips.c,get_band_cost_UPAIR12_mips,34,130,12,51,6
4953,sse4_c_libavcodec%me_cmp,18,2.0,1098,100.0,3,11,3,8,5,6,33,0,0,0,0,0,26.0,0.5586206896551724,13.0,2.135632183908046,2.135632183908046,False,libavcodec/me_cmp.c,sse4_c,1,3,5,55,90
4954,ff_AMediaFormat_getInt32_libavcodec%mediacodec_wrapper,45,6.0,1704,239.0,3,28,1,5,3,9,47,0,2,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaFormat_getInt32,7,34,5,59,146
4955,h264chroma_init_mmi_libavcodec%mips%h264chroma_init_mips,12,2.0,63,5.0,2,4,0,3,2,3,3,0,0,0,1,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/h264chroma_init_mips.c,h264chroma_init_mmi,0,11,3,7,28
4956,avc_chroma_hz_and_aver_dst_2x2_msa_libavcodec%mips%h264chroma_msa,45,1.0,2018,170.0,2,8,2,3,5,22,71,0,0,13,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hz_and_aver_dst_2x2_msa,9,41,2,59,25
4957,ps_add_squares_mips_libavcodec%mips%aacpsdsp_mips,66,2.0,464,11.0,2,5,1,3,3,19,3,3,0,1,0,0,10.0,0.04838709677419355,62.0,0.27419354838709675,0.27419354838709675,False,libavcodec/mips/aacpsdsp_mips.c,ps_add_squares_mips,0,52,19,50,3
4958,get_band_numbits_ESC_mips_libavcodec%mips%aaccoder_mips,110,2.0,2502,144.0,3,18,3,9,10,30,30,0,0,1,0,0,19.0,0.2383512544802867,25.66666666666667,2.6913978494623656,2.6913978494623656,False,libavcodec/mips/aaccoder_mips.c,get_band_numbits_ESC_mips,18,101,2,31,6
4959,ps_mul_pair_single_mips_libavcodec%mips%aacpsdsp_mips,37,1.0,464,11.0,2,5,1,3,4,7,3,0,0,0,0,0,10.0,0.04838709677419355,62.0,0.27419354838709675,0.27419354838709675,False,libavcodec/mips/aacpsdsp_mips.c,ps_mul_pair_single_mips,0,34,19,50,3
4960,avg_width8_msa_libavcodec%mips%h264chroma_msa,49,3.0,2018,170.0,2,8,2,3,4,24,71,0,3,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avg_width8_msa,25,32,2,59,25
4961,mcdec_map_color_format_libavcodec%mediacodecdec_common,29,6.0,807,114.0,1,26,1,5,3,4,16,0,5,0,0,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodecdec_common.c,mcdec_map_color_format,0,26,2,36,146
4962,mimic_decode_frame_libavcodec%mimic,102,19.0,484,57.0,37,101,13,28,4,24,9,3,10,1,2,0,62.84615384615386,1.8141586576501203,30.76923076923077,8.640802663373513,8.640802663373513,False,libavcodec/mimic.c,mimic_decode_frame,17,97,245,741,57
4963,quantize_and_encode_band_cost_UQUAD_mips_libavcodec%mips%aaccoder_mips,130,7.0,2502,144.0,5,18,4,9,13,52,30,0,7,4,0,0,16.0,0.22876344086021505,21.75,2.018548387096774,2.018548387096774,False,libavcodec/mips/aaccoder_mips.c,quantize_and_encode_band_cost_UQUAD_mips,38,89,12,51,6
4964,avc_chroma_hv_4w_msa_libavcodec%mips%h264chroma_msa,17,4.0,2018,170.0,2,8,2,3,8,0,71,0,6,0,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hv_4w_msa,9,15,2,59,25
4965,ff_acelp_vectors_init_mips_libavcodec%mips%acelp_vectors_mips,9,1.0,106,2.0,3,6,0,4,1,0,2,0,0,0,1,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/acelp_vectors_mips.c,ff_acelp_vectors_init_mips,2,4,14,35,3
4966,ff_pred16x16_plane_h264_8_mmi_libavcodec%mips%h264pred_mmi,5,1.0,985,18.0,4,5,0,1,2,0,17,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/h264pred_mmi.c,ff_pred16x16_plane_h264_8_mmi,0,4,2,20,28
4967,avc_wgt_4x8_msa_libavcodec%mips%h264dsp_msa,45,1.0,2600,102.0,3,7,2,3,5,20,42,0,0,1,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264dsp_msa.c,avc_wgt_4x8_msa,0,24,1,13,25
4968,ff_avg_h264_chroma_mc4_msa_libavcodec%mips%h264chroma_msa,19,8.0,2018,170.0,6,8,4,3,6,0,71,0,7,0,0,0,12.25,0.15,3.0,0.15,0.15,False,libavcodec/mips/h264chroma_msa.c,ff_avg_h264_chroma_mc4_msa,2,19,2,59,25
4969,ff_weight_h264_pixels16_8_msa_libavcodec%mips%h264dsp_msa,148,2.0,2600,102.0,5,7,2,3,6,54,42,0,1,1,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264dsp_msa.c,ff_weight_h264_pixels16_8_msa,7,93,3,43,3
4970,ff_AMediaCodec_getConfigureFlagEncode_libavcodec%mediacodec_wrapper,5,1.0,1704,239.0,1,28,1,5,1,0,47,0,0,0,1,0,16.0,0.2,15.0,0.4666666666666667,0.4666666666666667,False,libavcodec/mediacodec_wrapper.c,ff_AMediaCodec_getConfigureFlagEncode,0,4,5,59,146
4971,h264dsp_init_msa_libavcodec%mips%h264dsp_init_mips,59,6.0,147,12.0,4,6,1,3,3,0,3,4,9,0,0,0,1.0,0.0,1.0,0.0,0.0,False,libavcodec/mips/h264dsp_init_mips.c,h264dsp_init_msa,0,42,3,43,35
4972,get_band_numbits_SPAIR_mips_libavcodec%mips%aaccoder_mips,82,2.0,2502,144.0,3,18,3,9,10,32,30,0,0,2,0,0,19.0,0.2383512544802867,25.66666666666667,2.6913978494623656,2.6913978494623656,False,libavcodec/mips/aaccoder_mips.c,get_band_numbits_SPAIR_mips,30,72,2,31,6
4973,quantize_and_encode_band_cost_UPAIR12_mips_libavcodec%mips%aaccoder_mips,136,7.0,2502,144.0,5,18,4,9,13,56,30,0,7,4,0,0,16.0,0.22876344086021505,21.75,2.018548387096774,2.018548387096774,False,libavcodec/mips/aaccoder_mips.c,quantize_and_encode_band_cost_UPAIR12_mips,34,90,12,51,6
4974,avc_chroma_hv_and_aver_dst_4x8_msa_libavcodec%mips%h264chroma_msa,81,1.0,2018,170.0,2,8,2,3,7,57,71,0,0,3,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hv_and_aver_dst_4x8_msa,0,47,1,15,25
4975,apply_ltp_mips_libavcodec%mips%aacdec_mips,63,10.0,442,34.0,2,5,1,3,2,25,7,3,4,0,3,0,10.0,0.04838709677419355,62.0,0.27419354838709675,0.27419354838709675,False,libavcodec/mips/aacdec_mips.c,apply_ltp_mips,0,59,19,50,3
4976,ff_celp_math_init_mips_libavcodec%mips%celp_math_mips,9,1.0,94,2.0,3,6,0,4,1,0,2,0,0,0,1,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/celp_math_mips.c,ff_celp_math_init_mips,2,4,14,35,3
4977,ff_clear_block_mmi_libavcodec%mips%blockdsp_mmi,21,1.0,159,4.0,3,4,0,2,1,1,4,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/blockdsp_mmi.c,ff_clear_block_mmi,14,17,9,81,28
4978,avc_chroma_hz_4x4_msa_libavcodec%mips%h264chroma_msa,29,1.0,2018,170.0,2,8,2,3,5,21,71,0,0,4,0,0,0.5,0.0,1.5,0.0,0.0,False,libavcodec/mips/h264chroma_msa.c,avc_chroma_hz_4x4_msa,0,13,1,16,25
4979,ff_fill_block8_mmi_libavcodec%mips%blockdsp_mmi,25,1.0,159,4.0,5,4,2,2,4,1,4,0,0,0,0,0,52.0,0.8999999999999999,20.0,2.5428571428571427,2.5428571428571427,False,libavcodec/mips/blockdsp_mmi.c,ff_fill_block8_mmi,16,19,9,81,28
4980,ff_pred16x16_plane_svq3_8_mmi_libavcodec%mips%h264pred_mmi,5,1.0,985,18.0,4,5,0,1,2,0,17,0,0,0,0,0,30.0,0.5,13.5,1.4307992202729043,1.4307992202729043,False,libavcodec/mips/h264pred_mmi.c,ff_pred16x16_plane_svq3_8_mmi,0,4,2,20,28
